motif,phylum,kingdom,n_motif_in_phylum,n_motif_total,n_phylum_total,observed_frac,expected_frac,enrichment_ratio,odds_ratio,pvalue,padj,significant
motif_252,Arthropoda,Animalia,6,21,744,0.2857,0.13,2.1982,2.6911,0.04589444000031431,0.3663159875634844,False
motif_252,Methanobacteriota,Archaea,2,21,277,0.0952,0.0484,1.968,2.0777,0.2702711503723978,0.6450543693352696,False
motif_252,Streptophyta,Plantae,6,21,1144,0.2857,0.1999,1.4296,1.6046,0.22987025198201305,0.6361082410969265,False
motif_252,Thermoproteota,Archaea,2,21,306,0.0952,0.0535,1.7815,1.8695,0.3104649775099824,0.6499149092219259,False
motif_253,Arthropoda,Animalia,5,18,744,0.2778,0.13,2.1371,2.5851,0.07390628639029466,0.43188986109328437,False
motif_253,Streptophyta,Plantae,3,18,1144,0.1667,0.1999,0.8339,0.8002,0.7285980950892632,0.8822709588083677,False
motif_254,Methanobacteriota,Archaea,3,26,277,0.1154,0.0484,2.3843,2.582,0.12871926192968997,0.5460273322453314,False
motif_254,Streptophyta,Plantae,5,26,1144,0.1923,0.1999,0.9622,0.953,0.6164072352718901,0.8150273444150546,False
motif_255,Arthropoda,Animalia,9,39,744,0.2308,0.13,1.7754,2.0204,0.058313801895335575,0.3975664931301785,False
motif_255,Heterolobosea,Protozoa,2,39,506,0.0513,0.0884,0.5801,0.5557,0.8714685073412389,0.9551969146581845,False
motif_255,Nematoda,Animalia,6,39,234,0.1538,0.0409,3.7633,4.3517,0.004598007423062065,0.07816612619205511,False
motif_255,Streptophyta,Plantae,3,39,1144,0.0769,0.1999,0.3849,0.3319,0.990643109590322,0.9999988974232555,False
motif_255,Thermoproteota,Archaea,5,39,306,0.1282,0.0535,2.3982,2.6304,0.054851297555853815,0.3909190121275891,False
motif_256,Arthropoda,Animalia,3,18,744,0.1667,0.13,1.2823,1.3401,0.42060962875537516,0.70186701927915,False
motif_256,Heterolobosea,Protozoa,2,18,506,0.1111,0.0884,1.2569,1.2902,0.4813499633623282,0.7378069110553719,False
motif_256,Methanobacteriota,Archaea,2,18,277,0.1111,0.0484,2.296,2.4686,0.21557925018772384,0.6361082410969265,False
motif_256,Streptophyta,Plantae,4,18,1144,0.2222,0.1999,1.1119,1.1444,0.49852240790100777,0.7498938873875983,False
motif_257,Heterolobosea,Protozoa,2,15,506,0.1333,0.0884,1.5083,1.5888,0.3877033350028013,0.6899032504826964,False
motif_257,Mollusca,Animalia,2,15,324,0.1333,0.0566,2.3556,2.5738,0.20709493272602458,0.6361082410969265,False
motif_257,Streptophyta,Plantae,3,15,1144,0.2,0.1999,1.0007,1.0009,0.6017143325595311,0.8070123579102727,False
motif_258,Mollusca,Animalia,2,18,324,0.1111,0.0566,1.963,2.0901,0.2712621153329085,0.6450543693352696,False
motif_258,Streptophyta,Plantae,10,18,1144,0.5556,0.1999,2.7797,5.0397,0.0008874537667914779,0.02002891346086284,True
motif_259,Arthropoda,Animalia,5,40,744,0.125,0.13,0.9617,0.9559,0.608548290224449,0.8145089078771,False
motif_259,Heterolobosea,Protozoa,9,40,506,0.225,0.0884,2.5453,3.03,0.006973065548227084,0.10230339349865515,False
motif_259,Methanobacteriota,Archaea,2,40,277,0.05,0.0484,1.0332,1.0352,0.5836893902311011,0.7998583246804417,False
motif_259,Nematoda,Animalia,3,40,234,0.075,0.0409,1.8346,1.914,0.22335331653994026,0.6361082410969265,False
motif_259,Streptophyta,Plantae,6,40,1144,0.15,0.1999,0.7505,0.705,0.8390652095680141,0.9419108700991127,False
motif_26,Methanobacteriota,Archaea,3,18,277,0.1667,0.0484,3.444,3.965,0.05338009748497209,0.3880491978750186,False
motif_26,Mollusca,Animalia,3,18,324,0.1667,0.0566,2.9444,3.3551,0.07801813161924472,0.4442921089097645,False
motif_26,Streptophyta,Plantae,5,18,1144,0.2778,0.1999,1.3899,1.5422,0.28292093033711263,0.6450543693352696,False
motif_260,Arthropoda,Animalia,4,26,744,0.1538,0.13,1.1836,1.2182,0.44294642424917624,0.7156883735687211,False
motif_260,Heterolobosea,Protozoa,7,26,506,0.2692,0.0884,3.0456,3.8385,0.0060118186566192906,0.09552507601477205,False
motif_260,Nematoda,Animalia,2,26,234,0.0769,0.0409,1.8817,1.9634,0.2878184833821089,0.6450543693352696,False
motif_260,Thermoproteota,Archaea,3,26,306,0.1154,0.0535,2.1584,2.3224,0.1595398921904801,0.5784978362253143,False
motif_261,Arthropoda,Animalia,3,19,744,0.1579,0.13,1.2148,1.2561,0.45687950701976165,0.7156883735687211,False
motif_261,Streptophyta,Plantae,2,19,1144,0.1053,0.1999,0.5267,0.4701,0.917268661565308,0.9745979529131397,False
motif_262,Bacillota,Bacteria,14,40,102,0.35,0.0178,19.6412,34.2413,2.068010971854066e-15,3.0078070690633026e-13,True
motif_262,Basidiomycota,Fungi,6,40,31,0.15,0.0054,27.6968,39.9459,5.1045396440703214e-08,4.454561596058701e-06,True
motif_262,Mucoromycota,Fungi,2,40,161,0.05,0.0281,1.7776,1.8289,0.31090462608120145,0.6499149092219259,False
motif_262,Nematoda,Animalia,2,40,234,0.05,0.0409,1.2231,1.2368,0.4912755532437432,0.74878240924277,False
motif_262,Streptophyta,Plantae,7,40,1144,0.175,0.1999,0.8756,0.8483,0.7142025797317517,0.8778320909566789,False
motif_263,Arthropoda,Animalia,8,33,744,0.2424,0.13,1.8651,2.1543,0.056104872031302745,0.3927341042191192,False
motif_263,Methanobacteriota,Archaea,2,33,277,0.0606,0.0484,1.2524,1.2706,0.47939999793930466,0.7378069110553719,False
motif_263,Streptophyta,Plantae,4,33,1144,0.1212,0.1999,0.6065,0.5506,0.9195069520758493,0.9761837796166153,False
motif_264,Arthropoda,Animalia,4,19,744,0.2105,0.13,1.6197,1.7892,0.22717027801198053,0.6361082410969265,False
motif_264,Chlorophyta,Plantae,3,19,303,0.1579,0.0529,2.9828,3.3781,0.07593653115799696,0.43982707648592045,False
motif_264,Mollusca,Animalia,2,19,324,0.1053,0.0566,1.8596,1.9668,0.29271374742945006,0.6450543693352696,False
motif_264,Streptophyta,Plantae,3,19,1144,0.1579,0.1999,0.79,0.75,0.7631109602316917,0.892380276411604,False
motif_265,Chlorophyta,Plantae,2,19,303,0.1053,0.0529,1.9885,2.1122,0.2663003675100769,0.6450543693352696,False
motif_265,Heterolobosea,Protozoa,2,19,506,0.1053,0.0884,1.1908,1.2141,0.5105677801831872,0.7589550530769843,False
motif_265,Streptophyta,Plantae,3,19,1144,0.1579,0.1999,0.79,0.75,0.7631109602316917,0.892380276411604,False
motif_266,Arthropoda,Animalia,14,32,744,0.4375,0.13,3.3659,5.2868,1.707192408133243e-05,0.00080380691526994,True
motif_266,Heterolobosea,Protozoa,5,32,506,0.1562,0.0884,1.7675,1.9188,0.14744565785034816,0.5660010736835945,False
motif_266,Methanobacteriota,Archaea,2,32,277,0.0625,0.0484,1.2915,1.3132,0.4632444276799956,0.7217636364786163,False
motif_266,Nematoda,Animalia,2,32,234,0.0625,0.0409,1.5288,1.569,0.37859746974319036,0.6858983026913616,False
motif_266,Streptophyta,Plantae,2,32,1144,0.0625,0.1999,0.3127,0.2656,0.9929466389909553,0.9999988974232555,False
motif_266,Thermoproteota,Archaea,2,32,306,0.0625,0.0535,1.1691,1.1816,0.5166934142118093,0.7642391855404048,False
motif_267,Arthropoda,Animalia,5,26,744,0.1923,0.13,1.4795,1.5977,0.24305158418180298,0.6450543693352696,False
motif_267,Heterolobosea,Protozoa,3,26,506,0.1154,0.0884,1.3053,1.3471,0.4072458054773499,0.6999677456115959,False
motif_267,Mollusca,Animalia,3,26,324,0.1154,0.0566,2.0385,2.1849,0.17977271895618183,0.6058203861140763,False
motif_267,Streptophyta,Plantae,4,26,1144,0.1538,0.1999,0.7698,0.727,0.7932844983268268,0.9116720213210374,False
motif_267,Thermoproteota,Archaea,4,26,306,0.1538,0.0535,2.8778,3.2486,0.04724443000348325,0.3703171190093388,False
motif_268,Mollusca,Animalia,2,19,324,0.1053,0.0566,1.8596,1.9668,0.29271374742945006,0.6450543693352696,False
motif_268,Streptophyta,Plantae,7,19,1144,0.3684,0.1999,1.8434,2.3436,0.06705822547508802,0.4179962721280487,False
motif_269,Arthropoda,Animalia,5,25,744,0.2,0.13,1.5387,1.6779,0.217811631986906,0.6361082410969265,False
motif_269,Heterolobosea,Protozoa,5,25,506,0.2,0.0884,2.2625,2.5938,0.0640408844560477,0.4174373753321027,False
motif_269,Streptophyta,Plantae,6,25,1144,0.24,0.1999,1.2008,1.2657,0.3825382599645113,0.6858983026913616,False
motif_27,Arthropoda,Animalia,10,31,744,0.3226,0.13,2.4818,3.2172,0.004398136466005347,0.0757521136052763,False
motif_27,Chlorophyta,Plantae,2,31,303,0.0645,0.0529,1.2188,1.2354,0.4942723870005481,0.74878240924277,False
motif_27,Heterolobosea,Protozoa,2,31,506,0.0645,0.0884,0.7298,0.71,0.7734784048449987,0.8970009254697551,False
motif_27,Mucoromycota,Fungi,3,31,161,0.0968,0.0281,3.4406,3.7534,0.05524829430374636,0.3909190121275891,False
motif_27,Streptophyta,Plantae,6,31,1144,0.1935,0.1999,0.9684,0.9606,0.6066631228176704,0.8128168145018736,False
motif_270,Bacillota,Bacteria,2,74,102,0.027,0.0178,1.5167,1.5417,0.3814759529088846,0.6858983026913616,False
motif_270,Chlorophyta,Plantae,28,74,303,0.3784,0.0529,7.148,11.8972,1.1840365858252501e-17,2.2141484154932177e-15,True
motif_270,Mollusca,Animalia,2,74,324,0.027,0.0566,0.4775,0.4596,0.9283213281321183,0.9800787783102551,False
motif_270,Streptophyta,Plantae,30,74,1144,0.4054,0.1999,2.0284,2.7762,3.6448382583160154e-05,0.0013631695086101896,True
motif_271,Heterolobosea,Protozoa,2,17,506,0.1176,0.0884,1.3309,1.3765,0.4510818328649032,0.7156883735687211,False
motif_271,Methanobacteriota,Archaea,2,17,277,0.1176,0.0484,2.4311,2.6337,0.19755712210964016,0.6216400789459591,False
motif_271,Nematoda,Animalia,2,17,234,0.1176,0.0409,2.8778,3.1466,0.15157301755770342,0.5750987825595182,False
motif_271,Streptophyta,Plantae,6,17,1144,0.3529,0.1999,1.7659,2.19,0.10509482748679563,0.5125399382622401,False
motif_272,Arthropoda,Animalia,2,17,744,0.1176,0.13,0.9051,0.8922,0.6685352656246046,0.847977386339736,False
motif_272,Chlorophyta,Plantae,2,17,303,0.1176,0.0529,2.2225,2.3947,0.2262830881959069,0.6361082410969265,False
motif_272,Streptophyta,Plantae,3,17,1144,0.1765,0.1999,0.883,0.8575,0.690252147224554,0.8613346622659115,False
motif_273,Arthropoda,Animalia,4,28,744,0.1429,0.13,1.0991,1.1162,0.5028062132515229,0.7521980950242781,False
motif_273,Chlorophyta,Plantae,3,28,303,0.1071,0.0529,2.024,2.1584,0.182697342807709,0.6100786268757425,False
motif_273,Heterolobosea,Protozoa,2,28,506,0.0714,0.0884,0.808,0.7924,0.7224341920310092,0.8821514527692081,False
motif_273,Nematoda,Animalia,2,28,234,0.0714,0.0409,1.7473,1.8117,0.31844284003956475,0.6499149092219259,False
motif_273,Streptophyta,Plantae,2,28,1144,0.0714,0.1999,0.3574,0.3067,0.9846375783457362,0.9999988974232555,False
motif_274,Arthropoda,Animalia,2,47,744,0.0426,0.13,0.3274,0.2956,0.9886924859886601,0.9999988974232555,False
motif_274,Chlorophyta,Plantae,2,47,303,0.0426,0.0529,0.8039,0.7938,0.7197976593317923,0.8813986305568906,False
motif_274,Heterolobosea,Protozoa,2,47,506,0.0426,0.0884,0.4814,0.4562,0.9290650508229329,0.9800787783102551,False
motif_274,Methanobacteriota,Archaea,3,47,277,0.0638,0.0484,1.319,1.3445,0.3992149282156838,0.6967631213791068,False
motif_274,Mucoromycota,Fungi,2,47,161,0.0426,0.0281,1.5129,1.5424,0.38298722012973613,0.6858983026913616,False
motif_274,Nematoda,Animalia,2,47,234,0.0426,0.0409,1.0409,1.0431,0.5787508660405377,0.7998583246804417,False
motif_274,Streptophyta,Plantae,11,47,1144,0.234,0.1999,1.171,1.2255,0.3317834781353984,0.6499149092219259,False
motif_274,Thermoproteota,Archaea,3,47,306,0.0638,0.0535,1.194,1.2093,0.46350136696265265,0.7217636364786163,False
motif_275,Arthropoda,Animalia,2,20,744,0.1,0.13,0.7694,0.743,0.7542860979151301,0.891119586796846,False
motif_275,Heterolobosea,Protozoa,2,20,506,0.1,0.0884,1.1312,1.1464,0.5386842028185014,0.7763287727147306,False
motif_275,Methanobacteriota,Archaea,2,20,277,0.1,0.0484,2.0664,2.1935,0.2519893194888674,0.6450543693352696,False
motif_275,Streptophyta,Plantae,5,20,1144,0.25,0.1999,1.2509,1.336,0.3696642976080066,0.6790956342524939,False
motif_276,Arthropoda,Animalia,4,26,744,0.1538,0.13,1.1836,1.2182,0.44294642424917624,0.7156883735687211,False
motif_276,Basidiomycota,Fungi,2,26,31,0.0769,0.0054,14.2035,16.2902,0.008509160326921814,0.11976871901011457,False
motif_276,Chlorophyta,Plantae,2,26,303,0.0769,0.0529,1.4532,1.4942,0.4037591509146563,0.6985510250220266,False
motif_276,Streptophyta,Plantae,7,26,1144,0.2692,0.1999,1.3471,1.4779,0.251667230540826,0.6450543693352696,False
motif_276,Thermoproteota,Archaea,2,26,306,0.0769,0.0535,1.4389,1.4786,0.4086492747969142,0.6999677456115959,False
motif_277,Mollusca,Animalia,3,21,324,0.1429,0.0566,2.5238,2.7944,0.11248661766910528,0.5184682483410522,False
motif_277,Streptophyta,Plantae,4,21,1144,0.1905,0.1999,0.953,0.9418,0.6293977391909774,0.8229884709073723,False
motif_277,Thermoproteota,Archaea,2,21,306,0.0952,0.0535,1.7815,1.8695,0.3104649775099824,0.6499149092219259,False
motif_278,Heterolobosea,Protozoa,3,21,506,0.1429,0.0884,1.616,1.723,0.28236337935490663,0.6450543693352696,False
motif_278,Mollusca,Animalia,2,21,324,0.0952,0.0566,1.6825,1.7591,0.3352993668998426,0.6502324018842873,False
motif_278,Streptophyta,Plantae,9,21,1144,0.4286,0.1999,2.1444,3.0185,0.014187092505154656,0.17519720838912684,False
motif_279,Arthropoda,Animalia,3,23,744,0.1304,0.13,1.0035,1.004,0.5904264750184283,0.7998583246804417,False
motif_279,Heterolobosea,Protozoa,3,23,506,0.1304,0.0884,1.4755,1.5501,0.3325109460013663,0.6499149092219259,False
motif_279,Nematoda,Animalia,2,23,234,0.087,0.0409,2.1271,2.2451,0.24167844380313738,0.6450543693352696,False
motif_279,Streptophyta,Plantae,2,23,1144,0.087,0.1999,0.4351,0.3802,0.9603020576439883,0.9984395500047504,False
motif_279,Thermoproteota,Archaea,3,23,306,0.1304,0.0535,2.4399,2.6723,0.12180402242616577,0.5348887811938131,False
motif_28,Methanobacteriota,Archaea,4,32,277,0.125,0.0484,2.583,2.8357,0.0665676517798245,0.4179962721280487,False
motif_28,Nematoda,Animalia,3,32,234,0.0938,0.0409,2.2933,2.4456,0.1408780390420275,0.55428138623365,False
motif_28,Streptophyta,Plantae,4,32,1144,0.125,0.1999,0.6254,0.5704,0.9072191287630861,0.9686377157837517,False
motif_28,Thermoproteota,Archaea,3,32,306,0.0938,0.0535,1.7537,1.8399,0.2431319576748204,0.6450543693352696,False
motif_280,Arthropoda,Animalia,15,42,744,0.3571,0.13,2.7477,3.7746,0.00014542630291163318,0.004230289566918396,True
motif_280,Heterolobosea,Protozoa,3,42,506,0.0714,0.0884,0.808,0.792,0.7310458308985199,0.8831000782242766,False
motif_280,Mollusca,Animalia,12,42,324,0.2857,0.0566,5.0476,6.8846,2.09421860115842e-06,0.00013706660744581859,True
motif_280,Streptophyta,Plantae,5,42,1144,0.119,0.1999,0.5957,0.539,0.9423916684049216,0.9861994424046222,False
motif_281,Nematoda,Animalia,2,18,234,0.1111,0.0409,2.7179,2.9494,0.16615120688745463,0.5815292241060912,False
motif_281,Streptophyta,Plantae,2,18,1144,0.1111,0.1999,0.5559,0.4996,0.9010415351091379,0.9674585298533509,False
motif_282,Heterolobosea,Protozoa,12,29,506,0.4138,0.0884,4.6809,7.4318,2.5597186612040473e-06,0.00015955579654838563,True
motif_282,Nematoda,Animalia,2,29,234,0.069,0.0409,1.687,1.7443,0.33364615660590846,0.6499149092219259,False
motif_282,Streptophyta,Plantae,2,29,1144,0.069,0.1999,0.3451,0.2953,0.9873366656180687,0.9999988974232555,False
motif_282,Thermoproteota,Archaea,2,29,306,0.069,0.0535,1.2901,1.3136,0.46426660192131014,0.7217636364786163,False
motif_283,Arthropoda,Animalia,15,48,744,0.3125,0.13,2.4042,3.0845,0.0007589290327887668,0.017428738665271854,True
motif_283,Heterolobosea,Protozoa,2,48,506,0.0417,0.0884,0.4713,0.4462,0.9342479474929405,0.9806981261172887,False
motif_283,Methanobacteriota,Archaea,6,48,277,0.125,0.0484,2.583,2.8492,0.027030701780964235,0.2582714498633736,False
motif_283,Mollusca,Animalia,4,48,324,0.0833,0.0566,1.4722,1.5216,0.2874119414464985,0.6450543693352696,False
motif_283,Nematoda,Animalia,4,48,234,0.0833,0.0409,2.0385,2.1526,0.13143089778130568,0.5460273322453314,False
motif_283,Streptophyta,Plantae,4,48,1144,0.0833,0.1999,0.417,0.3617,0.9922529683355289,0.9999988974232555,False
motif_283,Thermoproteota,Archaea,6,48,306,0.125,0.0535,2.3382,2.56,0.041152746197183884,0.3409426884310994,False
motif_284,Arthropoda,Animalia,2,29,744,0.069,0.13,0.5306,0.4945,0.9065311024116293,0.9686377157837517,False
motif_284,Bacillota,Bacteria,2,29,102,0.069,0.0178,3.8702,4.1444,0.0935794595351157,0.4899820501258658,False
motif_284,Chlorophyta,Plantae,3,29,303,0.1034,0.0529,1.9543,2.075,0.19634509336732006,0.6216400789459591,False
motif_284,Heterolobosea,Protozoa,4,29,506,0.1379,0.0884,1.5603,1.6551,0.2511501820170456,0.6450543693352696,False
motif_284,Mollusca,Animalia,2,29,324,0.069,0.0566,1.2184,1.236,0.4948027379640917,0.74878240924277,False
motif_284,Mucoromycota,Fungi,2,29,161,0.069,0.0281,2.4519,2.5791,0.1956743672834055,0.6216400789459591,False
motif_284,Streptophyta,Plantae,4,29,1144,0.1379,0.1999,0.6901,0.6393,0.8598714690574828,0.9490486956123482,False
motif_285,Ascomycota,Fungi,2,199,9,0.0101,0.0016,6.392,8.0029,0.03685651645722872,0.31532797413406793,False
motif_285,Bacillota,Bacteria,13,199,102,0.0653,0.0178,3.666,4.2689,4.487334843108352e-05,0.0015061336691355983,True
motif_285,Basidiomycota,Fungi,4,199,31,0.0201,0.0054,3.7115,4.177,0.02138661556107096,0.22985792463677407,False
motif_285,Heterolobosea,Protozoa,55,199,506,0.2764,0.0884,3.1265,4.2971,2.822794184042055e-15,3.69503758691105e-13,True
motif_285,Mucoromycota,Fungi,8,199,161,0.0402,0.0281,1.4293,1.4706,0.19686718797712385,0.6216400789459591,False
motif_285,Streptophyta,Plantae,55,199,1144,0.2764,0.1999,1.3829,1.5558,0.005060693824564956,0.08492882328660932,False
motif_286,Arthropoda,Animalia,3,17,744,0.1765,0.13,1.3577,1.4361,0.3835581035676675,0.6858983026913616,False
motif_286,Chlorophyta,Plantae,2,17,303,0.1176,0.0529,2.2225,2.3947,0.2262830881959069,0.6361082410969265,False
motif_286,Streptophyta,Plantae,4,17,1144,0.2353,0.1999,1.1773,1.2327,0.45061096844236465,0.7156883735687211,False
motif_287,Arthropoda,Animalia,2,15,744,0.1333,0.13,1.0258,1.0299,0.5988808953127919,0.8058550487626187,False
motif_287,Methanobacteriota,Archaea,2,15,277,0.1333,0.0484,2.7552,3.04,0.16218382951732985,0.5815292241060912,False
motif_287,Mollusca,Animalia,3,15,324,0.2,0.0566,3.5333,4.1963,0.04924053053473657,0.38101343232741164,False
motif_287,Streptophyta,Plantae,4,15,1144,0.2667,0.1999,1.3343,1.4574,0.35124714929889106,0.6663232757687024,False
motif_288,Arthropoda,Animalia,2,26,744,0.0769,0.13,0.5918,0.5566,0.8697967968349612,0.9543705004668603,False
motif_288,Chlorophyta,Plantae,2,26,303,0.0769,0.0529,1.4532,1.4942,0.4037591509146563,0.6985510250220266,False
motif_288,Heterolobosea,Protozoa,6,26,506,0.2308,0.0884,2.6105,3.1188,0.02310791064339619,0.2326788848631201,False
motif_288,Mollusca,Animalia,3,26,324,0.1154,0.0566,2.0385,2.1849,0.17977271895618183,0.6058203861140763,False
motif_288,Streptophyta,Plantae,4,26,1144,0.1538,0.1999,0.7698,0.727,0.7932844983268268,0.9116720213210374,False
motif_288,Thermoproteota,Archaea,4,26,306,0.1538,0.0535,2.8778,3.2486,0.04724443000348325,0.3703171190093388,False
motif_289,Arthropoda,Animalia,5,24,744,0.2083,0.13,1.6028,1.7666,0.19345121070680074,0.6216400789459591,False
motif_289,Chlorophyta,Plantae,2,24,303,0.0833,0.0529,1.5743,1.6306,0.3654223930142747,0.6790956342524939,False
motif_289,Heterolobosea,Protozoa,2,24,506,0.0833,0.0884,0.9427,0.9372,0.6396630762559848,0.8298503139931458,False
motif_289,Mucoromycota,Fungi,3,24,161,0.125,0.0281,4.4441,5.0108,0.028663835590400623,0.2680068627702458,False
motif_289,Nematoda,Animalia,3,24,234,0.125,0.0409,3.0577,3.3822,0.07257014450077202,0.43188986109328437,False
motif_289,Streptophyta,Plantae,5,24,1144,0.2083,0.1999,1.0424,1.0538,0.5396937992134491,0.7763287727147306,False
motif_29,Arthropoda,Animalia,3,27,744,0.1111,0.13,0.8548,0.836,0.7008476772652767,0.8661780894485426,False
motif_29,Bacillota,Bacteria,2,27,102,0.0741,0.0178,4.1569,4.4776,0.08275167949041905,0.4570546348226099,False
motif_29,Mollusca,Animalia,2,27,324,0.0741,0.0566,1.3086,1.3354,0.4570782890018723,0.7156883735687211,False
motif_29,Mucoromycota,Fungi,2,27,161,0.0741,0.0281,2.6335,2.7864,0.1752168285570582,0.5972886160968468,False
motif_29,Streptophyta,Plantae,4,27,1144,0.1481,0.1999,0.7413,0.6952,0.8178913493959861,0.9269053289570244,False
motif_290,Arthropoda,Animalia,2,29,744,0.069,0.13,0.5306,0.4945,0.9065311024116293,0.9686377157837517,False
motif_290,Mollusca,Animalia,2,29,324,0.069,0.0566,1.2184,1.236,0.4948027379640917,0.74878240924277,False
motif_290,Mucoromycota,Fungi,2,29,161,0.069,0.0281,2.4519,2.5791,0.1956743672834055,0.6216400789459591,False
motif_290,Streptophyta,Plantae,7,29,1144,0.2414,0.1999,1.2077,1.2755,0.35623473150505913,0.6663232757687024,False
motif_291,Arthropoda,Animalia,3,53,744,0.0566,0.13,0.4355,0.3992,0.9757157569062496,0.9999988974232555,False
motif_291,Bacillota,Bacteria,3,53,102,0.0566,0.0178,3.1765,3.377,0.06785615153888272,0.4197049069275442,False
motif_291,Heterolobosea,Protozoa,15,53,506,0.283,0.0884,3.2016,4.1644,3.375452975940322e-05,0.0013389296804563278,True
motif_291,Nematoda,Animalia,3,53,234,0.0566,0.0409,1.3846,1.413,0.3694035515201437,0.6790956342524939,False
motif_291,Streptophyta,Plantae,3,53,1144,0.0566,0.1999,0.2832,0.2382,0.999290131875083,0.9999988974232555,False
motif_291,Thermoproteota,Archaea,4,53,306,0.0755,0.0535,1.4118,1.4513,0.3141561410755495,0.6499149092219259,False
motif_292,Heterolobosea,Protozoa,4,30,506,0.1333,0.0884,1.5083,1.5912,0.271301043291271,0.6450543693352696,False
motif_292,Methanobacteriota,Archaea,2,30,277,0.0667,0.0484,1.3776,1.4075,0.43007667022302565,0.7107446985582112,False
motif_292,Mollusca,Animalia,2,30,324,0.0667,0.0566,1.1778,1.1917,0.5130329242498286,0.7596833686007078,False
motif_292,Nematoda,Animalia,4,30,234,0.1333,0.0409,3.2615,3.6548,0.03237355149267258,0.2963425098175413,False
motif_292,Streptophyta,Plantae,5,30,1144,0.1667,0.1999,0.8339,0.7998,0.7448428809380083,0.8871697261973844,False
motif_293,Arthropoda,Animalia,4,35,744,0.1143,0.13,0.8793,0.8629,0.6846513397328648,0.8589144513963581,False
motif_293,Chlorophyta,Plantae,3,35,303,0.0857,0.0529,1.6192,1.6841,0.2822003233455282,0.6450543693352696,False
motif_293,Methanobacteriota,Archaea,2,35,277,0.0571,0.0484,1.1808,1.1932,0.5108016820174356,0.7589550530769843,False
motif_293,Nematoda,Animalia,2,35,234,0.0571,0.0409,1.3978,1.4255,0.4222445215863197,0.70186701927915,False
motif_293,Streptophyta,Plantae,5,35,1144,0.1429,0.1999,0.7148,0.6658,0.8568469918218143,0.9490486956123482,False
motif_293,Thermoproteota,Archaea,2,35,306,0.0571,0.0535,1.0689,1.0736,0.5656129815739838,0.7938134862496702,False
motif_294,Arthropoda,Animalia,2,22,744,0.0909,0.13,0.6994,0.6685,0.8002145041889885,0.9140320994619423,False
motif_294,Bacillota,Bacteria,2,22,102,0.0909,0.0178,5.1016,5.602,0.057643260233948876,0.39505250076564963,False
motif_294,Chlorophyta,Plantae,3,22,303,0.1364,0.0529,2.5761,2.8432,0.10762400878048534,0.5125399382622401,False
motif_294,Methanobacteriota,Archaea,2,22,277,0.0909,0.0484,1.8786,1.9735,0.2885414409102893,0.6450543693352696,False
motif_294,Streptophyta,Plantae,5,22,1144,0.2273,0.1999,1.1372,1.1783,0.45653676742028104,0.7156883735687211,False
motif_294,Thermoproteota,Archaea,2,22,306,0.0909,0.0535,1.7005,1.7757,0.33050642556661686,0.6499149092219259,False
motif_295,Arthropoda,Animalia,6,33,744,0.1818,0.13,1.3988,1.4914,0.25234049715112644,0.6450543693352696,False
motif_295,Heterolobosea,Protozoa,6,33,506,0.1818,0.0884,2.0568,2.3071,0.06601298833325805,0.4179962721280487,False
motif_295,Mollusca,Animalia,3,33,324,0.0909,0.0566,1.6061,1.6729,0.286342414813657,0.6450543693352696,False
motif_295,Streptophyta,Plantae,12,33,1144,0.3636,0.1999,1.8195,2.3014,0.02115667273190093,0.22985792463677407,False
motif_296,Arthropoda,Animalia,4,22,744,0.1818,0.13,1.3988,1.4901,0.318568014687943,0.6499149092219259,False
motif_296,Chlorophyta,Plantae,2,22,303,0.0909,0.0529,1.7174,1.7944,0.3261819889803099,0.6499149092219259,False
motif_296,Streptophyta,Plantae,5,22,1144,0.2273,0.1999,1.1372,1.1783,0.45653676742028104,0.7156883735687211,False
motif_296,Thermoproteota,Archaea,3,22,306,0.1364,0.0535,2.5508,2.8134,0.11005049694363574,0.5148757319233047,False
motif_297,Arthropoda,Animalia,5,23,744,0.2174,0.13,1.6725,1.8651,0.1701268807167784,0.5894206784771345,False
motif_297,Chlorophyta,Plantae,3,23,303,0.1304,0.0529,2.4641,2.7005,0.11916135568335219,0.5287532697949424,False
motif_297,Heterolobosea,Protozoa,3,23,506,0.1304,0.0884,1.4755,1.5501,0.3325109460013663,0.6499149092219259,False
motif_297,Mollusca,Animalia,2,23,324,0.087,0.0566,1.5362,1.5909,0.3771032084988226,0.6858983026913616,False
motif_297,Streptophyta,Plantae,4,23,1144,0.1739,0.1999,0.8702,0.8423,0.703397485931093,0.8661780894485426,False
motif_297,Thermoproteota,Archaea,2,23,306,0.087,0.0535,1.6266,1.6908,0.35038284491332666,0.6663232757687024,False
motif_298,Chlorophyta,Plantae,2,22,303,0.0909,0.0529,1.7174,1.7944,0.3261819889803099,0.6499149092219259,False
motif_298,Mollusca,Animalia,3,22,324,0.1364,0.0566,2.4091,2.6468,0.12506696226884179,0.5403057874914651,False
motif_298,Nematoda,Animalia,2,22,234,0.0909,0.0409,2.2238,2.3578,0.22634957175240436,0.6361082410969265,False
motif_298,Streptophyta,Plantae,7,22,1144,0.3182,0.1999,1.592,1.8736,0.1321516893153423,0.5460273322453314,False
motif_299,Arthropoda,Animalia,29,115,744,0.2522,0.13,1.9401,2.3081,0.00025351644261682315,0.006506922027165127,True
