formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C19H37N5O	[M + H]+	C19H38N5O+	Alkaloids	0.432	Histidine alkaloids	0.192	Imidazole alkaloids	0.192	Lipids and lipid-like molecules	0.532							Lipids and lipid-like molecules	0.532	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	352.305	168	2.806	875367687740834611	875366997316442421	875366997316442420	A15_19080	
1	C22H46O7	[M + H]+	C22H47O7+	Fatty acids	0.985	Glycerolipids	0.893	Fatty alcohols	0.562	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.986	Dialkyl ethers	0.990	Polyethylene glycols	0.941	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	423.330	168	2.807	875367664655384891	875355532508658280	875355532508658279	A15_19289	
1	C22H46O7	[M + H]+	C22H47O7+	Fatty acids	0.985	Glycerolipids	0.893	Fatty alcohols	0.562	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.986	Dialkyl ethers	0.990	Polyethylene glycols	0.941	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	423.330	168	2.807	875367690135782299	875366997769427349	875366997769427348	A15_19289	
1	C18H38O5	[M + H]+	C18H39O5+	Fatty acids	1.000	Fatty acyls	0.927	Fatty alcohols	0.985	Lipids and lipid-like molecules	0.972	Fatty Acyls	0.980	Fatty alcohols	0.763	Long-chain fatty alcohols	0.516	Long-chain fatty alcohols	0.516	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Secondary alcohols; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	335.278	169	2.819	875367680568574723	875355532286360132	875355532286360131	A15_19230	
1	C18H38O5	[M + H]+	C18H39O5+	Fatty acids	1.000	Fatty acyls	0.927	Fatty alcohols	0.985	Lipids and lipid-like molecules	0.972	Fatty Acyls	0.980	Fatty alcohols	0.763	Long-chain fatty alcohols	0.516	Long-chain fatty alcohols	0.516	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Secondary alcohols; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	335.278	169	2.819	875367688055407463	875366997597460849	875366997597460848	A15_19230	
1	C26H48N6O8	[M + H]+	C26H49N6O8+	Amino acids and Peptides	0.972	Oligopeptides	0.919	Tripeptides	0.509	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.977	Amino acids, peptides, and analogues	0.893	Peptides	0.710	Oligopeptides	0.539	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	573.358	169	2.821	875367770641254826	875355521393750576	875355521393750575	A15_16330	
1	C26H48N6O8	[M + H]+	C26H49N6O8+	Amino acids and Peptides	0.972	Oligopeptides	0.919	Tripeptides	0.509	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.977	Amino acids, peptides, and analogues	0.893	Peptides	0.710	Oligopeptides	0.539	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	573.358	169	2.821	875367670699377077	875366986990063965	875366986990063964	A15_16330	
1	C21H36O3	[M + H]+	C21H37O3+	Fatty acids	0.954	Eicosanoids	0.357	Monoacylglycerols	0.236	Lipids and lipid-like molecules	0.957	Fatty Acyls	0.887	Fatty alcohols	0.563			Fatty alcohols	0.563	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	337.273	169	2.823	875367675594130045	875355520240316744	875355520240316743	A15_16105	
1	C21H36O3	[M + H]+	C21H37O3+	Fatty acids	0.954	Eicosanoids	0.357	Monoacylglycerols	0.236	Lipids and lipid-like molecules	0.957	Fatty Acyls	0.887	Fatty alcohols	0.563			Fatty alcohols	0.563	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	337.273	169	2.823	875367688055407430	875366985836630133	875366985836630132	A15_16105	
1	C20H36O3	[M + H]+	C20H37O3+	Terpenoids	0.653	Diterpenoids	0.468	Labdane diterpenoids	0.383	Lipids and lipid-like molecules	0.968	Prenol lipids	0.521	Diterpenoids	0.505			Diterpenoids	0.505	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Cyclic alcohols and derivatives; Diterpenoids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	325.273	169	2.825	875367679243174598	875355517396578048	875355517396578047	A15_15121	
1	C20H36O3	[M + H]+	C20H37O3+	Terpenoids	0.653	Diterpenoids	0.468	Labdane diterpenoids	0.383	Lipids and lipid-like molecules	0.968	Prenol lipids	0.521	Diterpenoids	0.505			Diterpenoids	0.505	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Cyclic alcohols and derivatives; Diterpenoids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	325.273	169	2.825	875367694942454798	875366982971919917	875366982971919916	A15_15121	
1	C23H44NO7P	[M + H]+	C23H45NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.998	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.983	Amino acids and derivatives	0.982	Amino acids and derivatives	0.982	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	478.292	170	2.829	875367673375343204	875355518885556276	875355518885556275	A15_15675	
1	C23H44NO7P	[M + H]+	C23H45NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.998	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.983	Amino acids and derivatives	0.982	Amino acids and derivatives	0.982	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	478.292	170	2.829	875367673870271080	875366984439926625	875366984439926624	A15_15675	
1	C17H39N5O	[M + Na]+	C17H39N5NaO+	Fatty acids	0.640	Fatty amides	0.400	Primary amides	0.236	Organic acids and derivatives	0.774	Carboxylic acids and derivatives	0.822	Carboxylic acid derivatives	0.640			Carboxylic acid derivatives	0.640	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	352.305	170	2.829	875367794817223918	875355534622587848	875355534618393543	A15_20381	
1	C17H39N5O	[M + Na]+	C17H39N5NaO+	Fatty acids	0.640	Fatty amides	0.400	Primary amides	0.236	Organic acids and derivatives	0.774	Carboxylic acids and derivatives	0.822	Carboxylic acid derivatives	0.640			Carboxylic acid derivatives	0.640	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	352.305	170	2.829	875367692966937517	875366999476509429	875366999476509428	A15_20381	
1	C28H52N6O9	[M + H]+	C28H53N6O9+	Amino acids and Peptides	0.965	Oligopeptides	0.961	Linear peptides	0.398	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.942	Peptides	0.604	Peptides	0.604	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	617.384	170	2.829	875367694078428116	875355531392973236	875355531392973235	A15_18817	
1	C28H52N6O9	[M + H]+	C28H53N6O9+	Amino acids and Peptides	0.965	Oligopeptides	0.961	Linear peptides	0.398	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.942	Peptides	0.604	Peptides	0.604	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	617.384	170	2.829	875367815570640234	875366996926372065	875366996926372064	A15_18817	
1	C18H39NO3	[M + H]+	C18H40NO3+	Fatty acids	0.999	Spingolipids	0.999	Sphingoid bases	1.000	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.999	Alkanolamines	0.988	1,3-aminoalcohols	0.700	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; 1,3-aminoalcohols; 1,2-aminoalcohols; Polyols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	318.300	170	2.832	875367689162703764	875355523251827632	875355523251827631	A15_16724	
1	C18H39NO3	[M + H]+	C18H40NO3+	Fatty acids	0.999	Spingolipids	0.999	Sphingoid bases	1.000	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.999	Alkanolamines	0.988	1,3-aminoalcohols	0.700	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; 1,3-aminoalcohols; 1,2-aminoalcohols; Polyols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	318.300	170	2.832	875367816375946653	875366988911055581	875366988906861276	A15_16724	
1	C18H38O5	[M + H]+	C18H39O5+	Fatty acids	1.000	Glycerolipids	0.927	Fatty alcohols	0.961	Lipids and lipid-like molecules	0.884	Fatty Acyls	0.790	Fatty alcohols	0.547			Fatty alcohols	0.547	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Fatty alcohols; Secondary alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	335.278	170	2.838	875367698440504376	875355534601616324	875355534601616323	A15_20380	
1	C18H38O5	[M + H]+	C18H39O5+	Fatty acids	1.000	Glycerolipids	0.927	Fatty alcohols	0.961	Lipids and lipid-like molecules	0.884	Fatty Acyls	0.790	Fatty alcohols	0.547			Fatty alcohols	0.547	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Fatty alcohols; Secondary alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	335.278	170	2.838	875367683500393243	875366999455537905	875366999455537904	A15_20380	
1	C18H30O2	[M + H]+	C18H31O2+	Fatty acids	1.000	Fatty Acids and Conjugates	0.974	Unsaturated fatty acids	0.978	Lipids and lipid-like molecules	0.989	Fatty Acyls	0.985	Lineolic acids and derivatives	0.746			Lineolic acids and derivatives	0.746	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	279.231	170	2.839	875367688395146112	875355530780604756	875355530780604755	A15_18592	
1	C18H30O2	[M + H]+	C18H31O2+	Fatty acids	1.000	Fatty Acids and Conjugates	0.974	Unsaturated fatty acids	0.978	Lipids and lipid-like molecules	0.989	Fatty Acyls	0.985	Lineolic acids and derivatives	0.746			Lineolic acids and derivatives	0.746	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	279.231	170	2.839	875367693696746432	875366996477581441	875366996477581440	A15_18592	
1	C32H54N4O9	[M + H]+	C32H55N4O9+	Amino acids and Peptides	0.994	Small peptides	0.901	Tripeptides	0.989	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.703	Peptides	0.888	Oligopeptides	0.883	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	639.398	171	2.844	875367701313602647	875355531162286480	875355531162286479	A15_18732	
1	C32H54N4O9	[M + H]+	C32H55N4O9+	Amino acids and Peptides	0.994	Small peptides	0.901	Tripeptides	0.989	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.703	Peptides	0.888	Oligopeptides	0.883	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	639.398	171	2.844	875367703507223690	875366996758599869	875366996758599868	A15_18732	
1	C18H39NO3	[M + H]+	C18H40NO3+	Fatty acids	0.999	Spingolipids	1.000	Sphingoid bases	1.000	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.999	Alkanolamines	0.989	1,3-aminoalcohols	0.689	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; 1,3-aminoalcohols; 1,2-aminoalcohols; Polyols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	318.300	171	2.846	875367699887539280	875355527114782416	875355527114782415	A15_17772	
1	C18H39NO3	[M + H]+	C18H40NO3+	Fatty acids	0.999	Spingolipids	1.000	Sphingoid bases	1.000	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.999	Alkanolamines	0.989	1,3-aminoalcohols	0.689	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; 1,3-aminoalcohols; 1,2-aminoalcohols; Polyols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	318.300	171	2.846	875367694866957319	875366993298298365	875366993298298364	A15_17772	
1	C23H43NO4S	[M + Na]+	C23H43NNaO4S+	Fatty acids	0.976	Fatty amides	0.504	N-acyl amines	0.548	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.968	Amino acids, peptides, and analogues	0.626	Amino acids and derivatives	0.617	Alpha amino acids and derivatives	0.601	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Sulfonyls; Secondary alcohols; Tertiary carboxylic acid amides; Carbonyl compounds; Alkanesulfonic acids and derivatives; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	452.277	171	2.848	875367726844331559	875355522127753924	875355522127753923	A15_16456	
1	C23H43NO4S	[M + Na]+	C23H43NNaO4S+	Fatty acids	0.976	Fatty amides	0.504	N-acyl amines	0.548	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.968	Amino acids, peptides, and analogues	0.626	Amino acids and derivatives	0.617	Alpha amino acids and derivatives	0.601	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Sulfonyls; Secondary alcohols; Tertiary carboxylic acid amides; Carbonyl compounds; Alkanesulfonic acids and derivatives; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	452.277	171	2.848	875367717126129053	875366987715678705	875366987715678704	A15_16456	
1	C20H36O3	[M + H]+	C20H37O3+	Fatty acids	0.747	Diterpenoids	0.285	Labdane diterpenoids	0.243	Lipids and lipid-like molecules	0.946	Fatty Acyls	0.840					Fatty Acyls	0.840	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	325.273	171	2.857	875367705281414384	875355524757583084	875355524757583083	A15_17115	
1	C20H36O3	[M + H]+	C20H37O3+	Fatty acids	0.747	Diterpenoids	0.285	Labdane diterpenoids	0.243	Lipids and lipid-like molecules	0.946	Fatty Acyls	0.840					Fatty Acyls	0.840	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	325.273	171	2.857	875367696729228324	875366990781715481	875366990781715480	A15_17115	
1	C6H11FO4S	[M + K]+	C6H11FKO4S+	Fatty acids	0.832	Fatty Acids and Conjugates	0.700	Halogenated fatty acids	0.689	Organic acids and derivatives	0.948	Organic sulfonic acids and derivatives	0.556	Organosulfonic acids and derivatives	0.558			Organosulfonic acids and derivatives	0.558	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organooxygen compounds; Alkyl fluorides; Monocarboxylic acids and derivatives; Sulfonyls; Organofluorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	236.998	172	2.860	875367711136662890	875355530231150852	875355530231150851	A15_18462	
1	C6H11FO4S	[M + K]+	C6H11FKO4S+	Fatty acids	0.832	Fatty Acids and Conjugates	0.700	Halogenated fatty acids	0.689	Organic acids and derivatives	0.948	Organic sulfonic acids and derivatives	0.556	Organosulfonic acids and derivatives	0.558			Organosulfonic acids and derivatives	0.558	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organooxygen compounds; Alkyl fluorides; Monocarboxylic acids and derivatives; Sulfonyls; Organofluorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	236.998	172	2.860	875367705193333949	875366996104288305	875366996104288304	A15_18462	
1	C29H48N8O4	[M + Na]+	C29H48N8NaO4+	Amino acids and Peptides	0.956	Oligopeptides	0.770	Linear peptides	0.128	Organic acids and derivatives	0.955	Carboxylic acids and derivatives	0.935	Amino acids, peptides, and analogues	0.896	Amino acids and derivatives	0.880	Alpha amino acid amides	0.590	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	595.371	172	2.867	875367705658901764	875355532798065300	875355532798065299	A15_19417	
1	C29H48N8O4	[M + Na]+	C29H48N8NaO4+	Amino acids and Peptides	0.956	Oligopeptides	0.770	Linear peptides	0.128	Organic acids and derivatives	0.955	Carboxylic acids and derivatives	0.935	Amino acids, peptides, and analogues	0.896	Amino acids and derivatives	0.880	Alpha amino acid amides	0.590	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	595.371	172	2.867	875367721060386262	875366997974948289	875366997974948288	A15_19417	
