feature_id,phylum,matched,LipidMolec,LipidID,ClassKey,SubClassKey,Adduct,Grade,IDScore,tier,ls_ppm_diff,ls_rt_diff,n_samples_detected,n_candidates,IonFormula
NEG_46836,Evosea,True,PS(11:0_18:1),PS(11:0_18:1)-H,PS,diacyl,M-H,C,0.3466284197096601,silver,1.874022320795391,0.2690026990003407,4.0,1.0,C35 H65 N1 O10 P1
NEG_118812,Heterolobosea,False,,,,,,,,,,,,,
NEG_48301,Heterolobosea,False,,,,,,,,,,,,,
NEG_118813,Heterolobosea,False,,,,,,,,,,,,,
NEG_111184,Heterolobosea,False,,,,,,,,,,,,,
NEG_114871,Heterolobosea,False,,,,,,,,,,,,,
NEG_109348,Heterolobosea,False,,,,,,,,,,,,,
NEG_112579,Heterolobosea,False,,,,,,,,,,,,,
NEG_74773,Heterolobosea,False,,,,,,,,,,,,,
NEG_89678,Heterolobosea,False,,,,,,,,,,,,,
NEG_38243,Heterolobosea,False,,,,,,,,,,,,,
NEG_109323,Heterolobosea,False,,,,,,,,,,,,,
NEG_111503,Heterolobosea,False,,,,,,,,,,,,,
NEG_40736,Heterolobosea,False,,,,,,,,,,,,,
NEG_38088,Heterolobosea,False,,,,,,,,,,,,,
NEG_27779,Heterolobosea,False,,,,,,,,,,,,,
NEG_107737,Heterolobosea,False,,,,,,,,,,,,,
NEG_37917,Heterolobosea,False,,,,,,,,,,,,,
NEG_54950,Heterolobosea,False,,,,,,,,,,,,,
NEG_75201,Heterolobosea,False,,,,,,,,,,,,,
NEG_116763,Heterolobosea,False,,,,,,,,,,,,,
NEG_32911,Heterolobosea,False,,,,,,,,,,,,,
NEG_49399,Heterolobosea,False,,,,,,,,,,,,,
NEG_42663,Heterolobosea,False,,,,,,,,,,,,,
NEG_54421,Heterolobosea,False,,,,,,,,,,,,,
NEG_48342,Heterolobosea,False,,,,,,,,,,,,,
NEG_86101,Heterolobosea,False,,,,,,,,,,,,,
NEG_53850,Heterolobosea,False,,,,,,,,,,,,,
NEG_36304,Heterolobosea,False,,,,,,,,,,,,,
NEG_77801,Heterolobosea,False,,,,,,,,,,,,,
NEG_48940,Heterolobosea,False,,,,,,,,,,,,,
NEG_40430,Heterolobosea,False,,,,,,,,,,,,,
NEG_65625,Heterolobosea,False,,,,,,,,,,,,,
NEG_57512,Heterolobosea,False,,,,,,,,,,,,,
NEG_15432,Heterolobosea,False,,,,,,,,,,,,,
NEG_10593,Heterolobosea,False,,,,,,,,,,,,,
NEG_30817,Heterolobosea,False,,,,,,,,,,,,,
NEG_82813,Heterolobosea,False,,,,,,,,,,,,,
NEG_83902,Heterolobosea,False,,,,,,,,,,,,,
NEG_29702,Heterolobosea,False,,,,,,,,,,,,,
NEG_43029,Heterolobosea,False,,,,,,,,,,,,,
NEG_37568,Heterolobosea,False,,,,,,,,,,,,,
NEG_2770,Heterolobosea,False,,,,,,,,,,,,,
NEG_27016,Heterolobosea,False,,,,,,,,,,,,,
NEG_75435,Heterolobosea,False,,,,,,,,,,,,,
NEG_52231,Heterolobosea,False,,,,,,,,,,,,,
NEG_34232,Heterolobosea,False,,,,,,,,,,,,,
NEG_33536,Heterolobosea,False,,,,,,,,,,,,,
NEG_111663,Heterolobosea,False,,,,,,,,,,,,,
NEG_42684,Heterolobosea,False,,,,,,,,,,,,,
NEG_30022,Heterolobosea,False,,,,,,,,,,,,,
NEG_58536,Heterolobosea,False,,,,,,,,,,,,,
NEG_31382,Heterolobosea,False,,,,,,,,,,,,,
NEG_28552,Heterolobosea,False,,,,,,,,,,,,,
NEG_48896,Heterolobosea,False,,,,,,,,,,,,,
NEG_108341,Heterolobosea,False,,,,,,,,,,,,,
NEG_87578,Heterolobosea,False,,,,,,,,,,,,,
NEG_110687,Heterolobosea,False,,,,,,,,,,,,,
NEG_108184,Heterolobosea,False,,,,,,,,,,,,,
NEG_48524,Heterolobosea,False,,,,,,,,,,,,,
NEG_36035,Heterolobosea,False,,,,,,,,,,,,,
NEG_44761,Heterolobosea,False,,,,,,,,,,,,,
NEG_47276,Heterolobosea,False,,,,,,,,,,,,,
NEG_27993,Heterolobosea,False,,,,,,,,,,,,,
NEG_37865,Heterolobosea,False,,,,,,,,,,,,,
NEG_8016,Heterolobosea,False,,,,,,,,,,,,,
NEG_56487,Heterolobosea,False,,,,,,,,,,,,,
NEG_40413,Heterolobosea,False,,,,,,,,,,,,,
NEG_117544,Heterolobosea,False,,,,,,,,,,,,,
NEG_5162,Heterolobosea,False,,,,,,,,,,,,,
NEG_109238,Heterolobosea,False,,,,,,,,,,,,,
NEG_6872,Heterolobosea,False,,,,,,,,,,,,,
NEG_49659,Heterolobosea,False,,,,,,,,,,,,,
NEG_41044,Heterolobosea,False,,,,,,,,,,,,,
NEG_1714,Heterolobosea,False,,,,,,,,,,,,,
NEG_55590,Heterolobosea,False,,,,,,,,,,,,,
NEG_117587,Heterolobosea,False,,,,,,,,,,,,,
NEG_44967,Heterolobosea,False,,,,,,,,,,,,,
NEG_35590,Heterolobosea,False,,,,,,,,,,,,,
NEG_7312,Heterolobosea,False,,,,,,,,,,,,,
NEG_80893,Heterolobosea,False,,,,,,,,,,,,,
NEG_33099,Heterolobosea,False,,,,,,,,,,,,,
NEG_109252,Heterolobosea,False,,,,,,,,,,,,,
NEG_8255,Heterolobosea,False,,,,,,,,,,,,,
NEG_88882,Heterolobosea,False,,,,,,,,,,,,,
NEG_85142,Heterolobosea,False,,,,,,,,,,,,,
NEG_78590,Heterolobosea,False,,,,,,,,,,,,,
NEG_71737,Heterolobosea,False,,,,,,,,,,,,,
NEG_29436,Heterolobosea,False,,,,,,,,,,,,,
NEG_30518,Heterolobosea,False,,,,,,,,,,,,,
NEG_6264,Heterolobosea,False,,,,,,,,,,,,,
NEG_36054,Heterolobosea,False,,,,,,,,,,,,,
NEG_5246,Heterolobosea,False,,,,,,,,,,,,,
NEG_104795,Heterolobosea,False,,,,,,,,,,,,,
NEG_40724,Heterolobosea,False,,,,,,,,,,,,,
NEG_41516,Heterolobosea,False,,,,,,,,,,,,,
NEG_50298,Heterolobosea,False,,,,,,,,,,,,,
NEG_4384,Heterolobosea,False,,,,,,,,,,,,,
NEG_55312,Heterolobosea,False,,,,,,,,,,,,,
NEG_38814,Heterolobosea,False,,,,,,,,,,,,,
NEG_32232,Heterolobosea,False,,,,,,,,,,,,,
NEG_68211,Heterolobosea,False,,,,,,,,,,,,,
NEG_44719,Heterolobosea,False,,,,,,,,,,,,,
NEG_68225,Heterolobosea,False,,,,,,,,,,,,,
NEG_98620,Heterolobosea,False,,,,,,,,,,,,,
NEG_31780,Heterolobosea,False,,,,,,,,,,,,,
NEG_110706,Heterolobosea,False,,,,,,,,,,,,,
NEG_72324,Heterolobosea,False,,,,,,,,,,,,,
NEG_43570,Heterolobosea,False,,,,,,,,,,,,,
NEG_17258,Heterolobosea,False,,,,,,,,,,,,,
NEG_18683,Heterolobosea,False,,,,,,,,,,,,,
NEG_76150,Heterolobosea,False,,,,,,,,,,,,,
NEG_74214,Heterolobosea,False,,,,,,,,,,,,,
NEG_68672,Heterolobosea,False,,,,,,,,,,,,,
NEG_115825,Heterolobosea,False,,,,,,,,,,,,,
NEG_27015,Heterolobosea,False,,,,,,,,,,,,,
NEG_111586,Heterolobosea,False,,,,,,,,,,,,,
NEG_47838,Heterolobosea,False,,,,,,,,,,,,,
NEG_85185,Heterolobosea,False,,,,,,,,,,,,,
NEG_45801,Heterolobosea,False,,,,,,,,,,,,,
NEG_79936,Heterolobosea,False,,,,,,,,,,,,,
NEG_43003,Heterolobosea,False,,,,,,,,,,,,,
NEG_51177,Heterolobosea,False,,,,,,,,,,,,,
NEG_82815,Heterolobosea,False,,,,,,,,,,,,,
NEG_37217,Heterolobosea,False,,,,,,,,,,,,,
NEG_116556,Heterolobosea,False,,,,,,,,,,,,,
NEG_110372,Heterolobosea,False,,,,,,,,,,,,,
NEG_43217,Heterolobosea,False,,,,,,,,,,,,,
NEG_26699,Heterolobosea,False,,,,,,,,,,,,,
NEG_117753,Heterolobosea,False,,,,,,,,,,,,,
NEG_25074,Heterolobosea,False,,,,,,,,,,,,,
NEG_5009,Heterolobosea,False,,,,,,,,,,,,,
NEG_8012,Heterolobosea,False,,,,,,,,,,,,,
NEG_5150,Heterolobosea,False,,,,,,,,,,,,,
NEG_37775,Heterolobosea,False,,,,,,,,,,,,,
NEG_63821,Heterolobosea,False,,,,,,,,,,,,,
NEG_41629,Heterolobosea,False,,,,,,,,,,,,,
NEG_37774,Heterolobosea,False,,,,,,,,,,,,,
NEG_51802,Heterolobosea,False,,,,,,,,,,,,,
NEG_109211,Heterolobosea,False,,,,,,,,,,,,,
NEG_109129,Heterolobosea,False,,,,,,,,,,,,,
NEG_116616,Heterolobosea,False,,,,,,,,,,,,,
NEG_67869,Heterolobosea,False,,,,,,,,,,,,,
NEG_38813,Heterolobosea,False,,,,,,,,,,,,,
NEG_51559,Heterolobosea,False,,,,,,,,,,,,,
NEG_21682,Heterolobosea,False,,,,,,,,,,,,,
NEG_71487,Heterolobosea,False,,,,,,,,,,,,,
NEG_6157,Heterolobosea,False,,,,,,,,,,,,,
NEG_78592,Heterolobosea,False,,,,,,,,,,,,,
NEG_118705,Heterolobosea,False,,,,,,,,,,,,,
NEG_71732,Heterolobosea,False,,,,,,,,,,,,,
NEG_70272,Heterolobosea,False,,,,,,,,,,,,,
NEG_50879,Heterolobosea,False,,,,,,,,,,,,,
NEG_40919,Heterolobosea,False,,,,,,,,,,,,,
NEG_85915,Heterolobosea,False,,,,,,,,,,,,,
NEG_1713,Heterolobosea,False,,,,,,,,,,,,,
NEG_43684,Heterolobosea,False,,,,,,,,,,,,,
NEG_87191,Heterolobosea,False,,,,,,,,,,,,,
NEG_50252,Heterolobosea,False,,,,,,,,,,,,,
NEG_45919,Heterolobosea,False,,,,,,,,,,,,,
NEG_1788,Heterolobosea,False,,,,,,,,,,,,,
NEG_110786,Heterolobosea,False,,,,,,,,,,,,,
NEG_5093,Heterolobosea,False,,,,,,,,,,,,,
NEG_40003,Heterolobosea,False,,,,,,,,,,,,,
NEG_49131,Heterolobosea,False,,,,,,,,,,,,,
NEG_110096,Heterolobosea,False,,,,,,,,,,,,,
NEG_29434,Heterolobosea,False,,,,,,,,,,,,,
NEG_118612,Heterolobosea,False,,,,,,,,,,,,,
NEG_6902,Heterolobosea,False,,,,,,,,,,,,,
NEG_107141,Heterolobosea,False,,,,,,,,,,,,,
NEG_108951,Heterolobosea,False,,,,,,,,,,,,,
NEG_109140,Heterolobosea,False,,,,,,,,,,,,,
NEG_27789,Heterolobosea,False,,,,,,,,,,,,,
NEG_39065,Heterolobosea,False,,,,,,,,,,,,,
NEG_118776,Heterolobosea,False,,,,,,,,,,,,,
NEG_47054,Heterolobosea,False,,,,,,,,,,,,,
NEG_33926,Heterolobosea,False,,,,,,,,,,,,,
NEG_37766,Heterolobosea,False,,,,,,,,,,,,,
NEG_28054,Heterolobosea,False,,,,,,,,,,,,,
NEG_24959,Heterolobosea,False,,,,,,,,,,,,,
NEG_75638,Heterolobosea,False,,,,,,,,,,,,,
NEG_3689,Heterolobosea,False,,,,,,,,,,,,,
NEG_62640,Heterolobosea,False,,,,,,,,,,,,,
NEG_31783,Heterolobosea,False,,,,,,,,,,,,,
NEG_78566,Heterolobosea,False,,,,,,,,,,,,,
NEG_36603,Heterolobosea,False,,,,,,,,,,,,,
NEG_117708,Heterolobosea,False,,,,,,,,,,,,,
NEG_44440,Heterolobosea,False,,,,,,,,,,,,,
NEG_45606,Heterolobosea,False,,,,,,,,,,,,,
NEG_117390,Heterolobosea,False,,,,,,,,,,,,,
NEG_117440,Heterolobosea,False,,,,,,,,,,,,,
NEG_84344,Heterolobosea,False,,,,,,,,,,,,,
NEG_111060,Heterolobosea,False,,,,,,,,,,,,,
NEG_111190,Heterolobosea,False,,,,,,,,,,,,,
NEG_24841,Heterolobosea,False,,,,,,,,,,,,,
NEG_27520,Heterolobosea,False,,,,,,,,,,,,,
NEG_74307,Heterolobosea,False,,,,,,,,,,,,,
NEG_33815,Heterolobosea,False,,,,,,,,,,,,,
NEG_118904,Heterolobosea,False,,,,,,,,,,,,,
NEG_41517,Heterolobosea,False,,,,,,,,,,,,,
NEG_83007,Heterolobosea,False,,,,,,,,,,,,,
NEG_26458,Heterolobosea,False,,,,,,,,,,,,,
NEG_118871,Heterolobosea,False,,,,,,,,,,,,,
NEG_117221,Heterolobosea,False,,,,,,,,,,,,,
NEG_37533,Heterolobosea,False,,,,,,,,,,,,,
NEG_110805,Heterolobosea,False,,,,,,,,,,,,,
NEG_25815,Heterolobosea,False,,,,,,,,,,,,,
NEG_7311,Heterolobosea,False,,,,,,,,,,,,,
NEG_29690,Heterolobosea,False,,,,,,,,,,,,,
NEG_79343,Heterolobosea,False,,,,,,,,,,,,,
NEG_37216,Heterolobosea,False,,,,,,,,,,,,,
NEG_117019,Heterolobosea,False,,,,,,,,,,,,,
NEG_88551,Heterolobosea,False,,,,,,,,,,,,,
NEG_73032,Heterolobosea,False,,,,,,,,,,,,,
NEG_113941,Heterolobosea,False,,,,,,,,,,,,,
NEG_111343,Heterolobosea,False,,,,,,,,,,,,,
NEG_55591,Heterolobosea,False,,,,,,,,,,,,,
NEG_73270,Heterolobosea,False,,,,,,,,,,,,,
NEG_91961,Heterolobosea,False,,,,,,,,,,,,,
NEG_84772,Heterolobosea,False,,,,,,,,,,,,,
NEG_25537,Heterolobosea,False,,,,,,,,,,,,,
NEG_36334,Heterolobosea,False,,,,,,,,,,,,,
NEG_20874,Heterolobosea,False,,,,,,,,,,,,,
NEG_17091,Heterolobosea,False,,,,,,,,,,,,,
NEG_109256,Heterolobosea,False,,,,,,,,,,,,,
NEG_109279,Heterolobosea,False,,,,,,,,,,,,,
NEG_112099,Heterolobosea,False,,,,,,,,,,,,,
NEG_113069,Heterolobosea,False,,,,,,,,,,,,,
NEG_75931,Heterolobosea,False,,,,,,,,,,,,,
NEG_50684,Heterolobosea,False,,,,,,,,,,,,,
NEG_49772,Heterolobosea,False,,,,,,,,,,,,,
NEG_30545,Heterolobosea,False,,,,,,,,,,,,,
NEG_9763,Heterolobosea,False,,,,,,,,,,,,,
NEG_42259,Heterolobosea,False,,,,,,,,,,,,,
NEG_110332,Heterolobosea,False,,,,,,,,,,,,,
NEG_7278,Heterolobosea,False,,,,,,,,,,,,,
NEG_5555,Heterolobosea,False,,,,,,,,,,,,,
NEG_111176,Heterolobosea,False,,,,,,,,,,,,,
NEG_45885,Heterolobosea,False,,,,,,,,,,,,,
NEG_29605,Heterolobosea,False,,,,,,,,,,,,,
NEG_32230,Heterolobosea,False,,,,,,,,,,,,,
NEG_54949,Heterolobosea,False,,,,,,,,,,,,,
NEG_50435,Heterolobosea,False,,,,,,,,,,,,,
NEG_92418,Heterolobosea,False,,,,,,,,,,,,,
NEG_36302,Heterolobosea,False,,,,,,,,,,,,,
NEG_38848,Heterolobosea,False,,,,,,,,,,,,,
NEG_111692,Heterolobosea,False,,,,,,,,,,,,,
NEG_49018,Heterolobosea,False,,,,,,,,,,,,,
NEG_107781,Heterolobosea,False,,,,,,,,,,,,,
NEG_110844,Heterolobosea,False,,,,,,,,,,,,,
NEG_55509,Heterolobosea,False,,,,,,,,,,,,,
NEG_61771,Heterolobosea,False,,,,,,,,,,,,,
NEG_26363,Heterolobosea,False,,,,,,,,,,,,,
NEG_119209,Heterolobosea,False,,,,,,,,,,,,,
NEG_8013,Heterolobosea,False,,,,,,,,,,,,,
NEG_54850,Heterolobosea,False,,,,,,,,,,,,,
NEG_112129,Heterolobosea,False,,,,,,,,,,,,,
NEG_40048,Heterolobosea,False,,,,,,,,,,,,,
NEG_29859,Heterolobosea,False,,,,,,,,,,,,,
NEG_38670,Heterolobosea,False,,,,,,,,,,,,,
NEG_47476,Heterolobosea,False,,,,,,,,,,,,,
NEG_105062,Heterolobosea,False,,,,,,,,,,,,,
NEG_107631,Heterolobosea,False,,,,,,,,,,,,,
NEG_43693,Heterolobosea,False,,,,,,,,,,,,,
NEG_48554,Heterolobosea,False,,,,,,,,,,,,,
NEG_36006,Heterolobosea,False,,,,,,,,,,,,,
NEG_112403,Heterolobosea,False,,,,,,,,,,,,,
NEG_113813,Heterolobosea,False,,,,,,,,,,,,,
NEG_79765,Heterolobosea,False,,,,,,,,,,,,,
NEG_30485,Heterolobosea,False,,,,,,,,,,,,,
NEG_35919,Heterolobosea,False,,,,,,,,,,,,,
NEG_28320,Heterolobosea,False,,,,,,,,,,,,,
NEG_62460,Heterolobosea,False,,,,,,,,,,,,,
NEG_99815,Heterolobosea,False,,,,,,,,,,,,,
NEG_74864,Heterolobosea,False,,,,,,,,,,,,,
NEG_66376,Heterolobosea,False,,,,,,,,,,,,,
NEG_82249,Heterolobosea,False,,,,,,,,,,,,,
NEG_117268,Heterolobosea,False,,,,,,,,,,,,,
NEG_28582,Heterolobosea,False,,,,,,,,,,,,,
NEG_29945,Heterolobosea,False,,,,,,,,,,,,,
NEG_52561,Heterolobosea,False,,,,,,,,,,,,,
NEG_42659,Heterolobosea,False,,,,,,,,,,,,,
NEG_41515,Heterolobosea,False,,,,,,,,,,,,,
NEG_3004,Heterolobosea,False,,,,,,,,,,,,,
NEG_27687,Heterolobosea,False,,,,,,,,,,,,,
NEG_118732,Heterolobosea,False,,,,,,,,,,,,,
NEG_34184,Heterolobosea,False,,,,,,,,,,,,,
NEG_111214,Heterolobosea,False,,,,,,,,,,,,,
NEG_8484,Heterolobosea,False,,,,,,,,,,,,,
NEG_68210,Heterolobosea,False,,,,,,,,,,,,,
NEG_47491,Heterolobosea,False,,,,,,,,,,,,,
NEG_120278,Heterolobosea,False,,,,,,,,,,,,,
NEG_118752,Heterolobosea,False,,,,,,,,,,,,,
NEG_110510,Heterolobosea,False,,,,,,,,,,,,,
NEG_114600,Heterolobosea,False,,,,,,,,,,,,,
NEG_76187,Heterolobosea,False,,,,,,,,,,,,,
NEG_119089,Heterolobosea,False,,,,,,,,,,,,,
NEG_19862,Heterolobosea,False,,,,,,,,,,,,,
NEG_117319,Heterolobosea,False,,,,,,,,,,,,,
NEG_39206,Heterolobosea,False,,,,,,,,,,,,,
NEG_108296,Heterolobosea,False,,,,,,,,,,,,,
NEG_113760,Heterolobosea,False,,,,,,,,,,,,,
NEG_116833,Heterolobosea,False,,,,,,,,,,,,,
NEG_107431,Heterolobosea,False,,,,,,,,,,,,,
NEG_31782,Heterolobosea,False,,,,,,,,,,,,,
NEG_44656,Heterolobosea,False,,,,,,,,,,,,,
NEG_109366,Heterolobosea,False,,,,,,,,,,,,,
NEG_79341,Heterolobosea,False,,,,,,,,,,,,,
NEG_38610,Heterolobosea,False,,,,,,,,,,,,,
NEG_11505,Heterolobosea,False,,,,,,,,,,,,,
NEG_10978,Heterolobosea,False,,,,,,,,,,,,,
NEG_96274,Heterolobosea,False,,,,,,,,,,,,,
NEG_110865,Heterolobosea,False,,,,,,,,,,,,,
NEG_28075,Heterolobosea,False,,,,,,,,,,,,,
NEG_117376,Heterolobosea,False,,,,,,,,,,,,,
NEG_117427,Heterolobosea,False,,,,,,,,,,,,,
NEG_9627,Heterolobosea,False,,,,,,,,,,,,,
NEG_111282,Heterolobosea,False,,,,,,,,,,,,,
NEG_11036,Heterolobosea,False,,,,,,,,,,,,,
NEG_113240,Heterolobosea,False,,,,,,,,,,,,,
NEG_18189,Heterolobosea,False,,,,,,,,,,,,,
NEG_52478,Heterolobosea,False,,,,,,,,,,,,,
NEG_79359,Heterolobosea,False,,,,,,,,,,,,,
NEG_115737,Heterolobosea,False,,,,,,,,,,,,,
NEG_79409,Heterolobosea,False,,,,,,,,,,,,,
NEG_55567,Heterolobosea,False,,,,,,,,,,,,,
NEG_84159,Heterolobosea,False,,,,,,,,,,,,,
NEG_54966,Heterolobosea,False,,,,,,,,,,,,,
NEG_74308,Heterolobosea,False,,,,,,,,,,,,,
NEG_106573,Heterolobosea,False,,,,,,,,,,,,,
NEG_23345,Heterolobosea,False,,,,,,,,,,,,,
NEG_91659,Heterolobosea,False,,,,,,,,,,,,,
NEG_58251,Heterolobosea,False,,,,,,,,,,,,,
NEG_4285,Heterolobosea,False,,,,,,,,,,,,,
NEG_119393,Heterolobosea,False,,,,,,,,,,,,,
NEG_33834,Heterolobosea,False,,,,,,,,,,,,,
NEG_22080,Heterolobosea,False,,,,,,,,,,,,,
NEG_58169,Heterolobosea,False,,,,,,,,,,,,,
NEG_26036,Heterolobosea,False,,,,,,,,,,,,,
NEG_72091,Heterolobosea,False,,,,,,,,,,,,,
NEG_2888,Heterolobosea,False,,,,,,,,,,,,,
NEG_110854,Heterolobosea,False,,,,,,,,,,,,,
NEG_77442,Heterolobosea,False,,,,,,,,,,,,,
NEG_108433,Heterolobosea,False,,,,,,,,,,,,,
NEG_48947,Heterolobosea,False,,,,,,,,,,,,,
NEG_55589,Heterolobosea,False,,,,,,,,,,,,,
NEG_11701,Heterolobosea,False,,,,,,,,,,,,,
NEG_79540,Heterolobosea,False,,,,,,,,,,,,,
NEG_83407,Heterolobosea,False,,,,,,,,,,,,,
NEG_46102,Heterolobosea,False,,,,,,,,,,,,,
NEG_43196,Heterolobosea,False,,,,,,,,,,,,,
NEG_6229,Heterolobosea,False,,,,,,,,,,,,,
NEG_51096,Heterolobosea,False,,,,,,,,,,,,,
NEG_5244,Heterolobosea,False,,,,,,,,,,,,,
NEG_98638,Heterolobosea,False,,,,,,,,,,,,,
NEG_49372,Heterolobosea,False,,,,,,,,,,,,,
NEG_2870,Heterolobosea,False,,,,,,,,,,,,,
NEG_77223,Heterolobosea,False,,,,,,,,,,,,,
NEG_111255,Heterolobosea,False,,,,,,,,,,,,,
NEG_56989,Heterolobosea,False,,,,,,,,,,,,,
NEG_113670,Heterolobosea,False,,,,,,,,,,,,,
NEG_89476,Heterolobosea,False,,,,,,,,,,,,,
NEG_46457,Heterolobosea,False,,,,,,,,,,,,,
NEG_117639,Heterolobosea,False,,,,,,,,,,,,,
NEG_16589,Heterolobosea,False,,,,,,,,,,,,,
NEG_66721,Heterolobosea,False,,,,,,,,,,,,,
NEG_29861,Heterolobosea,False,,,,,,,,,,,,,
NEG_74903,Heterolobosea,False,,,,,,,,,,,,,
NEG_34206,Heterolobosea,False,,,,,,,,,,,,,
NEG_48484,Heterolobosea,True,PA(18:1_18:1),PA(18:1_18:1)-H,PA,diacyl,M-H,C,0.046770960796347356,bronze,0.6898616800427082,0.15004765758351013,1.0,1.0,C39 H72 O8 P1
NEG_43518,Heterolobosea,False,,,,,,,,,,,,,
NEG_112243,Heterolobosea,False,,,,,,,,,,,,,
NEG_63509,Heterolobosea,False,,,,,,,,,,,,,
NEG_80892,Heterolobosea,False,,,,,,,,,,,,,
NEG_32233,Heterolobosea,False,,,,,,,,,,,,,
NEG_64971,Heterolobosea,False,,,,,,,,,,,,,
NEG_118314,Heterolobosea,True,CL(O-28:8_18:1_18:1_18:2),CL(O-28:8_18:1_18:1_18:2)-H,CL,alkylacyl-diacyl,M-H,C,0.6304117197708023,bronze,4.930421220910492,0.18551088715929076,1.0,1.0,C91 H155 O16 P2
NEG_13623,Heterolobosea,False,,,,,,,,,,,,,
NEG_110135,Heterolobosea,False,,,,,,,,,,,,,
NEG_82603,Heterolobosea,False,,,,,,,,,,,,,
NEG_115183,Heterolobosea,False,,,,,,,,,,,,,
NEG_70114,Heterolobosea,False,,,,,,,,,,,,,
NEG_41017,Heterolobosea,False,,,,,,,,,,,,,
NEG_37215,Heterolobosea,False,,,,,,,,,,,,,
NEG_38730,Heterolobosea,False,,,,,,,,,,,,,
NEG_109113,Heterolobosea,False,,,,,,,,,,,,,
NEG_104685,Heterolobosea,False,,,,,,,,,,,,,
NEG_91856,Heterolobosea,False,,,,,,,,,,,,,
NEG_111726,Heterolobosea,False,,,,,,,,,,,,,
NEG_9785,Heterolobosea,False,,,,,,,,,,,,,
NEG_47948,Heterolobosea,False,,,,,,,,,,,,,
NEG_56330,Heterolobosea,False,,,,,,,,,,,,,
NEG_7420,Heterolobosea,False,,,,,,,,,,,,,
NEG_109868,Heterolobosea,False,,,,,,,,,,,,,
NEG_16802,Heterolobosea,False,,,,,,,,,,,,,
NEG_25307,Heterolobosea,False,,,,,,,,,,,,,
NEG_18751,Heterolobosea,False,,,,,,,,,,,,,
NEG_52192,Heterolobosea,False,,,,,,,,,,,,,
NEG_23665,Heterolobosea,False,,,,,,,,,,,,,
NEG_102462,Heterolobosea,False,,,,,,,,,,,,,
NEG_39169,Heterolobosea,False,,,,,,,,,,,,,
NEG_68369,Heterolobosea,False,,,,,,,,,,,,,
NEG_118656,Heterolobosea,False,,,,,,,,,,,,,
NEG_48593,Heterolobosea,False,,,,,,,,,,,,,
NEG_83406,Heterolobosea,False,,,,,,,,,,,,,
NEG_64919,Heterolobosea,False,,,,,,,,,,,,,
NEG_115927,Heterolobosea,False,,,,,,,,,,,,,
NEG_4263,Heterolobosea,False,,,,,,,,,,,,,
NEG_67871,Heterolobosea,False,,,,,,,,,,,,,
NEG_41780,Heterolobosea,False,,,,,,,,,,,,,
NEG_31781,Heterolobosea,False,,,,,,,,,,,,,
NEG_45148,Heterolobosea,False,,,,,,,,,,,,,
NEG_65417,Heterolobosea,False,,,,,,,,,,,,,
NEG_33098,Heterolobosea,False,,,,,,,,,,,,,
NEG_114414,Heterolobosea,False,,,,,,,,,,,,,
NEG_9970,Heterolobosea,False,,,,,,,,,,,,,
NEG_78198,Heterolobosea,False,,,,,,,,,,,,,
NEG_23431,Heterolobosea,False,,,,,,,,,,,,,
NEG_42004,Heterolobosea,False,,,,,,,,,,,,,
NEG_72316,Heterolobosea,False,,,,,,,,,,,,,
NEG_109343,Heterolobosea,False,,,,,,,,,,,,,
NEG_112079,Heterolobosea,False,,,,,,,,,,,,,
NEG_29329,Heterolobosea,False,,,,,,,,,,,,,
NEG_81312,Heterolobosea,False,,,,,,,,,,,,,
NEG_66469,Heterolobosea,False,,,,,,,,,,,,,
NEG_104751,Heterolobosea,False,,,,,,,,,,,,,
NEG_15220,Heterolobosea,False,,,,,,,,,,,,,
NEG_41955,Heterolobosea,False,,,,,,,,,,,,,
NEG_50766,Heterolobosea,False,,,,,,,,,,,,,
NEG_105333,Heterolobosea,False,,,,,,,,,,,,,
NEG_83761,Heterolobosea,False,,,,,,,,,,,,,
NEG_111569,Heterolobosea,False,,,,,,,,,,,,,
NEG_57412,Heterolobosea,False,,,,,,,,,,,,,
NEG_114831,Heterolobosea,False,,,,,,,,,,,,,
NEG_106244,Heterolobosea,False,,,,,,,,,,,,,
NEG_65874,Heterolobosea,False,,,,,,,,,,,,,
NEG_57985,Heterolobosea,False,,,,,,,,,,,,,
NEG_50325,Heterolobosea,False,,,,,,,,,,,,,
NEG_48594,Heterolobosea,False,,,,,,,,,,,,,
NEG_31779,Heterolobosea,False,,,,,,,,,,,,,
NEG_118320,Heterolobosea,False,,,,,,,,,,,,,
NEG_111137,Heterolobosea,False,,,,,,,,,,,,,
NEG_113651,Heterolobosea,False,,,,,,,,,,,,,
NEG_111574,Heterolobosea,False,,,,,,,,,,,,,
NEG_85831,Heterolobosea,False,,,,,,,,,,,,,
NEG_108844,Heterolobosea,False,,,,,,,,,,,,,
NEG_88734,Heterolobosea,False,,,,,,,,,,,,,
NEG_107862,Heterolobosea,False,,,,,,,,,,,,,
NEG_35697,Heterolobosea,False,,,,,,,,,,,,,
NEG_43287,Heterolobosea,False,,,,,,,,,,,,,
NEG_55157,Heterolobosea,False,,,,,,,,,,,,,
NEG_29704,Heterolobosea,False,,,,,,,,,,,,,
NEG_26511,Heterolobosea,False,,,,,,,,,,,,,
NEG_25525,Heterolobosea,False,,,,,,,,,,,,,
NEG_44815,Heterolobosea,False,,,,,,,,,,,,,
