soil_id,feature_id,soil_pepmass,phylum,kingdom,max_cosine,confirmed
12639,NEG_115189,1496.0429925551457,Actinomycetota,Bacteria,0.0,False
12642,NEG_57500,747.5195360480656,Actinomycetota,Bacteria,0.9883470422829245,True
12641,NEG_116371,1523.0620376332813,Discosea,Protozoa,0.0,False
12669,NEG_93753,937.611838621514,Ascomycota,Fungi,0.8730034208670994,True
12671,NEG_29716,580.4951279442231,Ascomycota,Fungi,0.6194645009495953,False
12684,NEG_79647,849.5507124485443,Ascomycota,Fungi,0.8009973393371653,True
12686,NEG_77894,841.5225820114183,Pseudomonadota,Bacteria,0.14660335767744342,False
12690,NEG_62806,773.5346064166937,Arthropoda,Animalia,0.6183603611338803,False
12699,NEG_91202,917.539033892508,Streptophyta,Plantae,0.24060182974624536,False
12713,NEG_53646,727.5405459468985,Chlorophyta,Plantae,0.15799735159029787,False
12720,NEG_34936,615.4966351342421,Bacillota,Bacteria,0.9884605828732154,True
12721,NEG_76291,833.554649187412,Actinomycetota,Bacteria,0.23854856427168158,False
12733,NEG_51537,716.5234545354151,Actinomycetota,Bacteria,0.7715927017386257,True
12745,NEG_56843,744.4814435334532,Bacillota,Bacteria,0.5052520377734045,False
12726,NEG_72491,816.5769628160933,Actinomycetota,Bacteria,0.728013429822291,True
12712,NEG_43827,671.466735097587,Actinomycetota,Bacteria,0.8424395809117371,True
12760,NEG_58858,754.585117880183,Actinomycetota,Bacteria,0.07890238659300594,False
12751,NEG_72716,817.5807434419261,Actinomycetota,Bacteria,0.09699903920887559,False
12759,NEG_55137,735.5185941779628,Bacillota,Bacteria,0.7754254805664231,True
12761,NEG_70894,809.5567607918043,Actinomycetota,Bacteria,0.026663093786097842,False
12771,NEG_91088,916.6013396248904,Chlorophyta,Plantae,0.0,False
12801,NEG_52060,719.4874929163749,Streptophyta,Plantae,0.18073158394641464,False
12803,NEG_33507,605.479294511123,Arthropoda,Animalia,0.20204177629010206,False
12784,NEG_48116,697.4829036788336,Chlorophyta,Plantae,0.9680967874758906,True
12812,NEG_63886,778.5613936862892,Streptophyta,Plantae,0.5700307847595185,False
12824,NEG_65764,787.5133790957391,Chlorophyta,Plantae,0.2391697724216382,False
12792,NEG_49877,707.5242196258711,Actinomycetota,Bacteria,0.4535665457583836,False
12846,NEG_36627,626.5372191602365,Actinomycetota,Bacteria,0.0,False
12845,NEG_56008,740.5241894287569,Actinomycetota,Bacteria,0.9410203065773655,True
12852,NEG_54372,731.4876067658874,Ascomycota,Fungi,0.42137159660912393,False
12856,NEG_65074,784.5116955828021,Actinomycetota,Bacteria,0.13858466202462594,False
12868,NEG_77137,837.5506611684391,Actinomycetota,Bacteria,0.8397443568223341,True
12888,NEG_57137,745.551135880646,Pseudomonadota,Bacteria,0.04432473561997975,False
12952,NEG_46239,686.5135947803169,Actinomycetota,Bacteria,0.4230092094187951,False
12897,NEG_82558,864.599346883629,Arthropoda,Animalia,0.08853336197053083,False
12898,NEG_59382,757.5037722467041,Basidiomycota,Fungi,0.42286593760279495,False
12902,NEG_64922,783.5630933897372,Discosea,Protozoa,0.20661763239769404,False
12904,NEG_56462,742.5397041573844,Actinomycetota,Bacteria,0.5870708179101805,False
12927,NEG_57896,749.5337888089363,Bacillota,Bacteria,0.24784881243018902,False
12923,NEG_77909,841.5297607794532,Chlorophyta,Plantae,0.12129152820569097,False
12933,NEG_99376,997.5197899437773,Actinomycetota,Bacteria,0.0,False
12934,NEG_62817,773.5420497254635,Actinomycetota,Bacteria,0.6714902434659916,False
12939,NEG_87045,889.5442824037947,Evosea,Protozoa,0.0,False
12905,NEG_39057,641.5128010172855,Ascomycota,Fungi,0.0,False
12937,NEG_61007,765.5117781729641,Pseudomonadota,Bacteria,0.0,False
12950,NEG_66473,790.5323352287297,Ascomycota,Fungi,0.8903307717081865,True
12955,NEG_60242,761.5351454449454,Ascomycota,Fungi,0.45387639447475703,False
12981,NEG_75316,829.5236168037171,Pseudomonadota,Bacteria,0.1567497041616873,False
13014,NEG_32528,599.502495081647,Arthropoda,Animalia,0.9601498093413591,True
13015,NEG_29971,582.5111854955131,Actinomycetota,Bacteria,0.4343925714701712,False
13027,NEG_72494,816.5776800271651,Actinomycetota,Bacteria,0.559074123155263,False
13030,NEG_86175,884.5648160341888,Evosea,Protozoa,0.8081747661663671,True
13035,NEG_31802,594.5111424216,Arthropoda,Animalia,0.666076710344117,False
13040,NEG_84652,875.5667925466678,Arthropoda,Animalia,0.0,False
13039,NEG_65811,787.5502117489813,Actinomycetota,Bacteria,0.6114770291444979,False
13071,NEG_104548,1095.73611240179,Actinomycetota,Bacteria,0.0,False
13046,NEG_47087,691.5124154735992,Bacillota,Bacteria,0.8076293110699835,True
13074,NEG_79245,847.5729671741866,Ascomycota,Fungi,0.1791450135911018,False
13077,NEG_59571,758.4980884823727,Actinomycetota,Bacteria,0.8494075006972097,True
13084,NEG_46895,690.5088148466317,Actinomycetota,Bacteria,0.7691257154090492,True
13093,NEG_56010,740.5245223176803,Actinomycetota,Bacteria,0.8035493735761909,True
13101,NEG_57895,749.5323856797603,Actinomycetota,Bacteria,0.5153508808475114,False
13115,NEG_68592,799.5589597262846,Chlorophyta,Plantae,0.6226915763375847,False
13132,NEG_12728,437.40035967520726,Discosea,Protozoa,0.0,False
13133,NEG_13405,443.35343479374416,Streptophyta,Plantae,0.978044090247802,True
13137,NEG_94162,941.598449241508,Actinomycetota,Bacteria,0.0,False
13146,NEG_54026,729.556806603869,Actinomycetota,Bacteria,0.11715916569941144,False
13165,NEG_71736,813.5300000607577,Chlorophyta,Plantae,0.29893741414436176,False
13181,NEG_34782,614.537376492821,Evosea,Protozoa,0.5237190671990853,False
13189,NEG_28586,572.4818723639752,Arthropoda,Animalia,0.0,False
13209,NEG_95237,951.6268741677586,Actinomycetota,Bacteria,0.15236148290017237,False
13222,NEG_26946,559.4737671065701,Actinomycetota,Bacteria,0.16353518488938965,False
13223,NEG_30263,584.5272902463395,Actinomycetota,Bacteria,0.0,False
13230,NEG_96382,963.62725302736,Actinomycetota,Bacteria,0.4766908601676641,False
13245,NEG_39397,643.5278978569366,Pseudomonadota,Bacteria,0.7546288520684903,True
13253,NEG_32792,601.4481316081345,Streptophyta,Plantae,0.559564614411596,False
13265,NEG_54779,733.5443915897362,Actinomycetota,Bacteria,0.1753861931853252,False
13254,NEG_41838,659.4666805055136,Pseudomonadota,Bacteria,0.7568972388808879,True
13271,NEG_63887,778.5615741296925,Arthropoda,Animalia,0.9013466334043683,True
13273,NEG_60241,761.534583666632,Actinomycetota,Bacteria,0.5440775022404674,False
13286,NEG_62606,772.5499590193489,Arthropoda,Animalia,0.059637768774960395,False
13290,NEG_65815,787.5538701649238,Chlorophyta,Plantae,0.5148187146258899,False
13317,NEG_118223,1564.1524367034149,Actinomycetota,Bacteria,0.0,False
13331,NEG_69811,804.5772352861272,Actinomycetota,Bacteria,0.8335431281039769,True
13342,NEG_56935,744.5552149782135,Actinomycetota,Bacteria,0.47613664411551415,False
13352,NEG_81451,858.6317209633679,Streptophyta,Plantae,0.04494871091017513,False
13350,NEG_39534,644.548862461554,Basidiomycota,Fungi,0.8110094388481819,True
13356,NEG_32372,598.5420638738593,Arthropoda,Animalia,0.2537305411225893,False
13357,NEG_119202,1590.1706324782951,Actinomycetota,Bacteria,0.8338819143167215,True
13369,NEG_119248,1591.1726385213822,Discosea,Protozoa,0.797531744471354,True
13340,NEG_46049,685.4820242495454,Basidiomycota,Fungi,0.6536836619167137,False
13381,NEG_33937,608.5267069780168,Basidiomycota,Fungi,0.26908124354652524,False
13375,NEG_91514,919.5547518138452,Chlorophyta,Plantae,0.0,False
13389,NEG_28585,572.4815358043788,Actinomycetota,Bacteria,0.0,False
13376,NEG_76340,833.6015663320262,Actinomycetota,Bacteria,0.39482556219143644,False
13387,NEG_79254,847.5807317385766,Discosea,Protozoa,0.9160012245260638,True
13399,NEG_75619,830.5929477767341,Actinomycetota,Bacteria,0.9988522171012318,True
13394,NEG_90900,915.566059460062,Chlorophyta,Plantae,0.5325319611730078,False
13400,NEG_120005,1616.1860328156406,Discosea,Protozoa,0.0,False
13405,NEG_120030,1617.1886688602756,Arthropoda,Animalia,0.8322726887978056,True
13406,NEG_88466,898.580148285947,Arthropoda,Animalia,0.985915860207926,True
13420,NEG_60664,763.54780624284,Actinomycetota,Bacteria,0.231365908984603,False
13415,NEG_78160,842.5922278464122,Actinomycetota,Bacteria,0.6624067754632628,False
13440,NEG_52511,721.5402029376578,Ascomycota,Fungi,0.0,False
13448,NEG_46585,688.5292942407019,Actinomycetota,Bacteria,0.7139070471593411,True
13451,NEG_62171,770.5709944800797,Arthropoda,Animalia,0.8981536180149712,True
13471,NEG_66990,792.5771689070516,Arthropoda,Animalia,0.355101693176954,False
13479,NEG_76752,835.5714196681678,Evosea,Protozoa,0.152441146289128,False
13478,NEG_80627,854.5893103861215,Actinomycetota,Bacteria,0.0,False
13494,NEG_95615,955.6134661746072,Actinomycetota,Bacteria,0.0,False
13525,NEG_54220,730.5395716622592,Actinomycetota,Bacteria,0.7500281852862222,True
13520,NEG_48998,702.5074225785899,Actinomycetota,Bacteria,0.38070009225920576,False
13544,NEG_68331,798.5278224596299,Pseudomonadota,Bacteria,0.0,False
13545,NEG_34655,613.5173806706182,Arthropoda,Animalia,0.0,False
13533,NEG_37894,634.5188769716701,Evosea,Protozoa,0.8287863893696295,True
13532,NEG_51538,716.5245216216648,Arthropoda,Animalia,0.8080658451820875,True
13546,NEG_56466,742.54036288587,Actinomycetota,Bacteria,0.9964869839345243,True
13547,NEG_32102,596.5266966018413,Actinomycetota,Bacteria,0.574835144601962,False
13559,NEG_71091,810.5278411986088,Actinomycetota,Bacteria,0.3723760595448641,False
13562,NEG_59216,756.5556133442211,Actinomycetota,Bacteria,0.7647065586419942,True
13577,NEG_38857,640.5531318925788,Arthropoda,Animalia,0.7377626178741086,True
13608,NEG_68152,797.5792787143466,Mucoromycota,Fungi,0.4639060775267354,False
13638,NEG_32831,601.5171392992356,Pseudomonadota,Bacteria,0.9814098068622464,True
13642,NEG_28884,574.4976912527926,Actinomycetota,Bacteria,0.0,False
13656,NEG_18664,487.37975122773327,Streptophyta,Plantae,0.8840245587061152,True
13671,NEG_96558,965.6420782919728,Actinomycetota,Bacteria,0.5650229519854156,False
13676,NEG_78313,843.5382729304955,Actinomycetota,Bacteria,0.15932968968973055,False
13654,NEG_69032,801.5694662535078,Streptophyta,Plantae,0.5848549444656049,False
13678,NEG_63247,775.5511760936807,Actinomycetota,Bacteria,0.9040667871958451,True
13696,NEG_72964,818.5929763085281,Actinomycetota,Bacteria,0.6062581330804682,False
13704,NEG_34221,610.542390127291,Actinomycetota,Bacteria,0.10653200019818679,False
13730,NEG_36639,626.5736603524234,Evosea,Protozoa,0.06917593578381968,False
13734,NEG_40087,648.4703125174352,Actinomycetota,Bacteria,0.5226340088445023,False
13741,NEG_36040,622.5423641076088,Arthropoda,Animalia,0.2684842483544179,False
13743,NEG_68843,800.582495359975,Arthropoda,Animalia,0.0,False
13750,NEG_40122,648.5346616964679,Evosea,Protozoa,0.48329998012855463,False
13759,NEG_44158,673.4819941584758,Ascomycota,Fungi,0.9727802914912055,True
13788,NEG_78578,844.6083126154093,Arthropoda,Animalia,0.34312876021044314,False
13783,NEG_67196,793.5598300065284,Actinomycetota,Bacteria,0.37444247351417886,False
13808,NEG_42153,661.4827456591387,Actinomycetota,Bacteria,0.921842181799943,True
13826,NEG_82006,861.5899258599969,Arthropoda,Animalia,0.0,False
13799,NEG_72067,814.6063901027075,Mucoromycota,Fungi,0.49859140910513633,False
13819,NEG_64753,782.616305569213,Actinomycetota,Bacteria,0.4182984064027998,False
13846,NEG_31808,594.5474013059903,Arthropoda,Animalia,0.2567883304823211,False
13847,NEG_90870,915.5281830817162,Chlorophyta,Plantae,0.18172958454536628,False
13849,NEG_70752,808.631762311497,Actinomycetota,Bacteria,0.07517071213361069,False
13851,NEG_41585,657.5437254453068,Arthropoda,Animalia,0.9612774653350316,True
13860,NEG_33934,608.526469100564,Basidiomycota,Fungi,0.0,False
13878,NEG_54222,730.5402912461733,Actinomycetota,Bacteria,0.8649690688423232,True
13884,NEG_65540,786.5284104657034,Ascomycota,Fungi,0.2859014854048716,False
13891,NEG_51927,718.5399812933264,Pseudomonadota,Bacteria,0.815490472029529,True
13887,NEG_66290,789.5662946447745,Pseudomonadota,Bacteria,0.6947119300033139,False
13921,NEG_71088,810.5277235365373,Arthropoda,Animalia,0.18360537778385388,False
13942,NEG_62172,770.5714793528667,Discosea,Protozoa,0.8571520569628956,True
13952,NEG_74265,824.5431450018194,Pseudomonadota,Bacteria,0.19453150482997422,False
13956,NEG_79678,849.5865725677127,Arthropoda,Animalia,0.22023074222716685,False
13979,NEG_83479,869.5601364283308,Chlorophyta,Plantae,0.6848122452317167,False
13988,NEG_65595,786.5662307729928,Arthropoda,Animalia,0.036421296833790605,False
13989,NEG_66714,791.5449303239863,Chlorophyta,Plantae,0.011572416261918175,False
13990,NEG_71612,812.647372087895,Discosea,Protozoa,0.0,False
13992,NEG_76116,832.6091000567736,Mucoromycota,Fungi,0.49078243458517834,False
13996,NEG_69037,801.5730094831177,Actinomycetota,Bacteria,0.47406207643568843,False
13999,NEG_36337,624.5578640894008,Actinomycetota,Bacteria,0.25801176389934727,False
14012,NEG_86550,886.5816837390774,Arthropoda,Animalia,0.2074184434065693,False
14028,NEG_65167,784.5871108766871,Evosea,Protozoa,0.5598521798947974,False
14026,NEG_66543,790.6007235953083,Actinomycetota,Bacteria,0.19983179595224704,False
14064,NEG_81054,856.6085266456206,Actinomycetota,Bacteria,0.11666373472196855,False
14065,NEG_63691,777.565425131883,Actinomycetota,Bacteria,0.3966454803869213,False
14084,NEG_81243,857.6112605312833,Actinomycetota,Bacteria,0.0,False
14097,NEG_67957,796.631779447998,Discosea,Protozoa,0.0,False
14127,NEG_108515,1249.3100988805104,Arthropoda,Animalia,0.3812993209724904,False
14173,NEG_71516,812.5438786044331,Arthropoda,Animalia,0.0,False
14188,NEG_56941,744.5566865415658,Actinomycetota,Bacteria,0.5919356511160598,False
14192,NEG_54591,732.5529585829668,Actinomycetota,Bacteria,0.9084890036632113,True
14223,NEG_57928,749.5709176512961,Actinomycetota,Bacteria,0.0,False
14218,NEG_91418,918.6724626512656,Streptophyta,Plantae,0.0,False
14231,NEG_46392,687.4978057264279,Actinomycetota,Bacteria,0.7300748840061808,True
14230,NEG_74570,825.6264997266388,Discosea,Protozoa,0.04262627621402668,False
14239,NEG_66294,789.5688362706725,Actinomycetota,Bacteria,0.3727608224143354,False
14243,NEG_27183,561.4889684470364,Arthropoda,Animalia,0.06916509999018458,False
14253,NEG_34495,612.5582503055037,Evosea,Protozoa,0.33778952524623285,False
14268,NEG_56063,740.6063395994564,Chlorophyta,Plantae,0.0,False
14276,NEG_87748,893.6122491164008,Ascomycota,Fungi,0.0,False
14295,NEG_102700,1050.7323913965329,Bacillota,Bacteria,0.0,False
14292,NEG_33942,608.5631209840117,Arthropoda,Animalia,0.725284547280232,True
14296,NEG_49025,702.5449279962298,Actinomycetota,Bacteria,0.5610788965067903,False
14298,NEG_41051,654.5693458810118,Arthropoda,Animalia,0.3368391763938736,False
14300,NEG_84886,876.6368417118961,Streptophyta,Plantae,0.4373604662468449,False
14302,NEG_86609,886.6641722561891,Actinomycetota,Bacteria,0.8727235391892381,True
14286,NEG_44481,675.4978230767483,Actinomycetota,Bacteria,0.4993584565959161,False
14314,NEG_108380,1241.7930717519394,Actinomycetota,Bacteria,0.0,False
14334,NEG_93198,932.6878979558531,Actinomycetota,Bacteria,0.19106943005243823,False
14360,NEG_36800,627.5354001287529,Actinomycetota,Bacteria,0.0,False
14358,NEG_88828,900.5965269867235,Actinomycetota,Bacteria,0.8177296077630983,True
14366,NEG_81449,858.6243178002355,Actinomycetota,Bacteria,0.40043620736652696,False
14393,NEG_44040,672.5815263579531,Evosea,Protozoa,0.6783964017939357,False
14394,NEG_46777,689.5695114155546,Evosea,Protozoa,0.9300698173830888,True
14396,NEG_39210,642.5694578208323,Evosea,Protozoa,0.5299080310468227,False
14391,NEG_95917,958.7034414044437,Bacillota,Bacteria,0.0,False
14398,NEG_42331,662.5507191883663,Evosea,Protozoa,0.4999136483591299,False
14408,NEG_38532,638.5739516348655,Actinomycetota,Bacteria,0.0,False
14421,NEG_34494,612.5584213009025,Ascomycota,Fungi,0.4539129398066225,False
14437,NEG_34222,610.5429731365768,Ascomycota,Fungi,0.0,False
14443,NEG_59651,758.5711208388199,Arthropoda,Animalia,0.6068038208890763,False
14465,NEG_69573,803.5855901248797,Actinomycetota,Bacteria,0.18960365138348254,False
14451,NEG_53864,728.5612914889197,Actinomycetota,Bacteria,0.722771822802797,True
14454,NEG_79046,846.6243929274061,Arthropoda,Animalia,0.2196633371465972,False
14489,NEG_27435,563.5050413714317,Arthropoda,Animalia,0.39540932472838064,False
14499,NEG_59460,757.5930247520241,Chlorophyta,Plantae,0.03496608036999552,False
14504,NEG_88531,898.7549746760768,Streptophyta,Plantae,0.0,False
14514,NEG_48013,696.6157506824871,Chlorophyta,Plantae,0.3303969497821824,False
14547,NEG_83362,868.6528218633786,Streptophyta,Plantae,0.3346910547636418,False
14556,NEG_37142,629.5486889225734,Ascomycota,Fungi,0.0,False
14561,NEG_92486,926.611971414782,Discosea,Protozoa,0.9921070479164436,True
14597,NEG_71195,810.647524028008,Ascomycota,Fungi,0.0,False
14592,NEG_34121,609.5586280389363,Evosea,Protozoa,0.46079717272054505,False
14598,NEG_36635,626.5484518407268,Evosea,Protozoa,0.061970078828428046,False
14617,NEG_68416,798.6028155951491,Ascomycota,Fungi,0.42645152107766787,False
14623,NEG_86933,888.6788272714012,Streptophyta,Plantae,0.21919220535753858,False
14625,NEG_86022,883.5392319902406,Actinomycetota,Bacteria,0.35937336996760527,False
14632,NEG_95173,951.5261035961448,Chlorophyta,Plantae,0.03308655679036482,False
14640,NEG_60065,760.5854001952249,Actinomycetota,Bacteria,0.23128229712977144,False
14645,NEG_46122,685.5750136709133,Actinomycetota,Bacteria,0.006010383368084598,False
14650,NEG_43367,668.5848995122226,Actinomycetota,Bacteria,0.5799750111800566,False
14659,NEG_76784,835.6083744248905,Discosea,Protozoa,0.06385234030240769,False
14686,NEG_54057,729.6022806170133,Streptophyta,Plantae,0.0,False
14694,NEG_51198,714.5820874655151,Streptophyta,Plantae,0.4346526814435511,False
14693,NEG_53100,724.6110014533757,Streptophyta,Plantae,0.3842385906823719,False
14695,NEG_44969,678.6046743767437,Streptophyta,Plantae,0.3429790688174547,False
14696,NEG_56296,741.6013432306505,Streptophyta,Plantae,0.9862298800849142,True
14702,NEG_84528,874.6653664925074,Streptophyta,Plantae,0.40939592296942995,False
14724,NEG_44649,676.5668632435608,Evosea,Protozoa,0.4989254626616165,False
14743,NEG_58850,754.5804786060445,Evosea,Protozoa,0.0,False
14738,NEG_97199,972.7190844778412,Basidiomycota,Fungi,0.34976736226990024,False
14739,NEG_51413,715.5853717417962,Chlorophyta,Plantae,0.9934504050665297,True
14752,NEG_86150,884.5426361134007,Ascomycota,Fungi,0.0,False
14756,NEG_74983,827.6420741172192,Discosea,Protozoa,0.03865727293789911,False
14789,NEG_48819,701.5136280956872,Ascomycota,Fungi,0.6663902759536688,False
14806,NEG_46743,689.5139151470783,Actinomycetota,Bacteria,0.7551723551941851,True
14818,NEG_62645,772.5872567537425,Arthropoda,Animalia,0.2901820329799131,False
14805,NEG_38536,638.574452681115,Arthropoda,Animalia,0.0,False
14817,NEG_66552,790.6275390405892,Basidiomycota,Fungi,0.0,False
14824,NEG_55534,737.5953359932217,Ascomycota,Fungi,0.81503578013318,True
14846,NEG_54613,732.5925792879253,Chlorophyta,Plantae,0.19639104350627928,False
14848,NEG_59899,759.6113322063065,Chlorophyta,Plantae,0.9468804258748373,True
14860,NEG_42664,664.590542769599,Arthropoda,Animalia,0.0,False
14866,NEG_104572,1096.7316244971278,Streptophyta,Plantae,0.0,False
14871,NEG_103996,1079.7411915210482,Streptophyta,Plantae,0.17742634571421576,False
14887,NEG_67469,794.6144083003251,Chlorophyta,Plantae,0.7975994916458946,True
14894,NEG_47279,692.620109832043,Arthropoda,Animalia,0.0,False
14905,NEG_85249,878.6507607356175,Streptophyta,Plantae,0.30642967496539175,False
14910,NEG_89583,905.6702400210456,Streptophyta,Plantae,0.0,False
14911,NEG_78200,842.6715709334304,Streptophyta,Plantae,0.4852171969932189,False
14927,NEG_51786,717.6011049649156,Actinomycetota,Bacteria,0.9898531456752369,True
14930,NEG_46919,690.5820942711133,Actinomycetota,Bacteria,0.3295179189298928,False
14941,NEG_61704,768.5983458215383,Chlorophyta,Plantae,0.8527121353412145,True
14963,NEG_86021,883.5391515630449,Chlorophyta,Plantae,0.0,False
14959,NEG_43009,666.6057273255942,Arthropoda,Animalia,0.3511543402529919,False
14992,NEG_88985,901.550328673283,Streptophyta,Plantae,0.0,False
15032,NEG_50461,710.6316548929407,Chlorophyta,Plantae,0.5297920230913554,False
15034,NEG_53708,727.6217847126845,Chlorophyta,Plantae,0.0022921617458363346,False
15074,NEG_48876,701.6063834822695,Actinomycetota,Bacteria,0.9052716500193856,True
15090,NEG_104078,1081.7569135425365,Streptophyta,Plantae,0.0,False
15109,NEG_64746,782.6139927779499,Discosea,Protozoa,0.0,False
15162,NEG_85733,881.6528729333452,Streptophyta,Plantae,0.0,False
15185,NEG_83477,869.560199985049,Streptophyta,Plantae,0.39207975503088,False
15189,NEG_93721,937.5479559578608,Chlorophyta,Plantae,0.0,False
15223,NEG_104142,1083.772283321981,Chlorophyta,Plantae,0.0,False
15228,NEG_57196,745.632507358796,Chlorophyta,Plantae,0.9915184474009473,True
15220,NEG_103058,1057.7565175105535,Chlorophyta,Plantae,0.0,False
