feature_id,phylum,n_batches_indicator,mean_indval,min_indval,mean_A,mean_B,batches,kingdom
A15_76756,Streptophyta,2,0.7806422868362624,0.6766485579335721,0.8897346622984401,0.6857142857142857,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Viridiplantae
A15_140344,Streptophyta,2,0.7806161586010045,0.728934977857583,0.6120325315120227,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_187201,Basidiomycota,2,0.7805908972660134,0.6070820733074813,0.8237017827516879,0.75,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Fungi
A15_99766,Streptophyta,2,0.7805160293123743,0.701231660652452,0.7793998970944894,0.8,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Viridiplantae
A15_27130,Streptophyta,2,0.7804846260766614,0.7745966692414834,0.8091909195777188,0.8,"batch_01_OE11-3-POS,batch_03_OE23-POS",Viridiplantae
A15_169489,Streptophyta,3,0.7804760785159987,0.6720264640811553,0.6840683895984352,0.9333333333333332,"batch_01_OE11-3-POS,batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_107374,Streptophyta,2,0.7804389726989034,0.5855035862441671,0.8184920197519674,0.75,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_140514,Bacillota,2,0.7803938834409141,0.5630568092271773,0.7989148538274686,0.763157894736842,"batch_02_OE21-4-POS,batch_06_ALL-25-2",Bacteria
A15_129231,Streptophyta,3,0.7803923365819904,0.5861934319594667,0.8568944698321913,0.7238095238095238,"batch_01_OE11-3-POS,batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_81926,Streptophyta,2,0.7803917707591097,0.7446073277431965,0.7951051997401193,0.8,"batch_01_OE11-3-POS,batch_03_OE23-POS",Viridiplantae
A15_37242,Ascomycota,2,0.7803627431561708,0.5643948246220619,0.7830247599662465,0.7777777777777778,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Fungi
A15_120461,Streptophyta,2,0.7803079803945372,0.5633890806230363,0.65593435334548,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_171220,Streptophyta,2,0.7802846989171439,0.6971012386390767,0.7129537268104776,0.8571428571428572,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_217234,Streptophyta,2,0.7802236487584713,0.5749263327279827,0.8161660740833281,0.75,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_71749,Streptophyta,2,0.7801969041325234,0.6958007272110787,0.678123356880796,0.9285714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_132447,Streptophyta,2,0.7801817169018096,0.5653072834953422,0.6814855605840128,0.9285714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_27969,Streptophyta,2,0.7801197297657019,0.6520598798952925,0.8375771614030754,0.75,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_134684,Streptophyta,2,0.7801155057441709,0.7771767617966524,0.6085888385184726,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_203642,Streptophyta,2,0.7801103778734628,0.6225345512023367,0.8917685211107621,0.7142857142857143,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_211289,Streptophyta,2,0.7800955309201008,0.688886634345284,0.6168681001759097,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_129005,Streptophyta,2,0.7800616954631114,0.6984280127653328,0.9209377284492382,0.6785714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_142651,Streptophyta,2,0.7800396740306177,0.7068367909426487,0.863629679669234,0.75,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_174278,Streptophyta,2,0.7800135489077129,0.6735373837202723,0.8364645137552535,0.7285714285714285,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Viridiplantae
A15_157071,Streptophyta,2,0.7799384952323731,0.7156461985923854,0.6551166792158937,0.9285714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_190027,Streptophyta,2,0.7797174117670453,0.6670538265832345,0.6870143126157535,0.9285714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_77284,Streptophyta,3,0.7797044936952066,0.6948111469599969,0.9836256778284712,0.6238095238095238,"batch_01_OE11-3-POS,batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_184211,Ascomycota,2,0.779687895998966,0.6066690391837531,0.6904269289958145,0.8888888888888888,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Fungi
A15_161395,Streptophyta,2,0.7796483327062209,0.7178604735388784,0.6546129005211956,0.9285714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_169209,Streptophyta,2,0.7796115820774245,0.6838048856020795,0.9146307996541116,0.6785714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_225499,Streptophyta,2,0.7796041861822003,0.5775378502169111,0.8153884754598335,0.75,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_104331,Streptophyta,2,0.7795793070395816,0.7065314635338429,0.9232543260407093,0.6785714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_86761,Streptophyta,2,0.7795682837812006,0.5974893074738896,0.6706289187361539,0.9285714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_81033,Streptophyta,2,0.7795605983806875,0.71405056347334,0.7548351662703856,0.8571428571428572,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_103906,Streptophyta,2,0.7795201838796182,0.6492153074834812,0.904353138982577,0.6785714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_154649,Streptophyta,2,0.7794965000273628,0.5624066491163325,0.8656102895703229,0.7142857142857143,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Viridiplantae
A15_191048,Bacillota,2,0.7793823706004117,0.6069769786668839,0.9529499724546814,0.6842105263157895,"batch_05_OE25-1-ALL,batch_06_ALL-25-2",Bacteria
A15_193628,Bacillota,2,0.7793823706004117,0.6069769786668839,0.9529499724546814,0.6842105263157895,"batch_05_OE25-1-ALL,batch_06_ALL-25-2",Bacteria
A15_192144,Bacillota,2,0.7793823706004117,0.6069769786668839,0.9529499724546814,0.6842105263157895,"batch_05_OE25-1-ALL,batch_06_ALL-25-2",Bacteria
A15_195826,Streptophyta,2,0.779380516715517,0.5690655426201604,0.6516663781644769,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_138416,Streptophyta,2,0.7793680395641683,0.6747665598538565,0.9111278083840488,0.6785714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_74933,Ascomycota,2,0.7792325679432979,0.5929232441343463,0.7298040524403546,0.8333333333333333,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Fungi
A15_100154,Streptophyta,2,0.7790326974905681,0.6899542240645159,0.852845333839581,0.75,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_171196,Streptophyta,3,0.7790126532147993,0.6600654082725536,0.7918251450030612,0.8333333333333334,"batch_01_OE11-3-POS,batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_122624,Streptophyta,2,0.778954803479027,0.6634824159581381,0.7201044581428239,0.9,"batch_01_OE11-3-POS,batch_03_OE23-POS",Viridiplantae
A15_168892,Streptophyta,2,0.7789399983084071,0.6427657919366513,0.8327930571742794,0.7285714285714285,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Viridiplantae
A15_147280,Streptophyta,2,0.7788976623228128,0.6683107584900546,0.9411285158066549,0.65,"batch_01_OE11-3-POS,batch_03_OE23-POS",Viridiplantae
A15_185220,Pseudomonadota,2,0.7788483321665778,0.6937090433154443,0.8544695414135512,0.75,"batch_05_OE25-1-ALL,batch_06_ALL-25-2",Bacteria
